epoch,train_loss,validation_loss
1,0.9388990047010215,0.976188600063324
2,0.9306565212236868,0.9659525156021118
3,0.9172980478486499,0.9037294983863831
4,0.9058627241366618,0.9334503412246704
5,0.9102211964694229,0.891801655292511
6,0.9033865543636116,1.005345106124878
7,0.8878409107794633,0.8789902925491333
8,0.8789587649139198,0.8583707213401794
9,0.8756492506410625,0.857467532157898
10,0.8724798872261434,0.8692473769187927
