auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,model_name,modality
0.9363078363981502,0.921685319277493,0.8905923082712426,0.8537248504622077,0.8468176914778857,0.9343669250645995,0.07409089147617882,0.07476646004062876,0.2687286414374227,0.5,2862.0,metadata_logistic_regression,metadata
