baseline_name,candidate_name,model_column,metric,baseline_value,candidate_value,difference,ci_low,ci_high,p_two_sided_bootstrap,confidence,n_bootstraps,n_matched,modality
logistic_regression,random_forest,model_name,auprc,0.6715989816286063,0.7169128559943263,0.045313874365719986,-0.013584911631208016,0.09875646295984461,0.146,0.95,1000,636,cough
logistic_regression,random_forest,model_name,brier,0.17116909457770954,0.16837327780133804,-0.0027958167763715014,-0.011102628330300776,0.005096338418799415,0.518,0.95,1000,636,cough
logistic_regression,random_forest,model_name,ece,0.10017300788728518,0.08985970286455827,-0.010313305022726912,-0.03681479861040486,0.02608022896834079,0.82,0.95,1000,636,cough
logistic_regression,dummy_most_frequent,model_name,auroc,0.7479620681869497,0.5,-0.24796206818694966,-0.27138227461738457,-0.22407736983018192,0.0,0.95,1000,1590,speech
logistic_regression,dummy_most_frequent,model_name,auprc,0.6020342762851154,0.3238993710691824,-0.27813490521593304,-0.31503120779566235,-0.24291878538224088,0.0,0.95,1000,1590,speech
logistic_regression,dummy_most_frequent,model_name,brier,0.18380297909269158,0.21899312305862875,0.03519014396593717,0.02841925093847286,0.04187359019605214,0.0,0.95,1000,1590,speech
logistic_regression,dummy_most_frequent,model_name,ece,0.05157763580299868,0.0021341434952286686,-0.04944349230777001,-0.0667466789139635,-0.01898089844253463,0.0,0.95,1000,1590,speech
logistic_regression,dummy_stratified,model_name,auroc,0.7479620681869497,0.5145947166403251,-0.23336735154662458,-0.2670570824531224,-0.199027493986529,0.0,0.95,1000,1590,speech
logistic_regression,dummy_stratified,model_name,auprc,0.6020342762851154,0.3306832753251511,-0.2713510009599643,-0.309531221931419,-0.23453608676629048,0.0,0.95,1000,1590,speech
logistic_regression,dummy_stratified,model_name,brier,0.18380297909269158,0.21887695148289835,0.035073972390206765,0.02827408126116807,0.04172421089845002,0.0,0.95,1000,1590,speech
logistic_regression,dummy_stratified,model_name,ece,0.05157763580299868,0.0020360550710732395,-0.04954158073192544,-0.06665651183108887,-0.019186893137914864,0.0,0.95,1000,1590,speech
logistic_regression,random_forest,model_name,auroc,0.7479620681869497,0.7564732445247234,0.008511176337773763,-0.01490296882566896,0.03335542010922883,0.466,0.95,1000,1590,speech
logistic_regression,random_forest,model_name,auprc,0.6020342762851154,0.6171794922297267,0.015145215944611268,-0.024956844026492574,0.056117022903115425,0.468,0.95,1000,1590,speech
logistic_regression,random_forest,model_name,brier,0.18380297909269158,0.17872830053291638,-0.0050746785597751976,-0.011491678273991593,0.0012076653180045453,0.088,0.95,1000,1590,speech
logistic_regression,random_forest,model_name,ece,0.05157763580299868,0.047889846611074954,-0.003687789191923724,-0.02428514988267298,0.017159586591689303,0.756,0.95,1000,1590,speech
