auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,model_name,modality
0.7487243170015805,0.5508717279260955,0.6858771731767893,0.5954465849387041,0.8252427184466019,0.5465116279069767,0.22641260173221675,0.19622708388270718,0.6443102818564435,0.5,636.0,compact_cnn,cough
