auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,submodality,metric_split,threshold_source,skipped,n_participants
0.7578132702356304,0.6815395215248404,0.7175638371290545,0.6176470588235294,0.6428571428571429,0.7922705314009661,0.19625608805309902,0.1525819823804917,0.5860630347166227,0.5791842862963676,305.0,sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,heavy_cough,validation,validation_balanced_accuracy,False,305.0
0.7887945192623529,0.6955458555659949,0.7299985922762893,0.6355140186915887,0.6732673267326733,0.7867298578199052,0.19155548156200755,0.1408422044926108,0.5643253664647179,0.5791842862963676,312.0,sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,heavy_cough,test,validation_balanced_accuracy,False,312.0
0.7805097087378641,0.704491498643461,0.7199029126213592,0.6217616580310881,0.6,0.8398058252427184,0.18745575351653962,0.12408433998742169,0.5553423609040921,0.60459353774786,306.0,sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,shallow_cough,validation,validation_balanced_accuracy,False,306.0
0.7897812971342384,0.7306182292276762,0.712575414781297,0.6138613861386139,0.6078431372549019,0.8173076923076923,0.18201147683751873,0.1305795301773375,0.5457089874564689,0.60459353774786,310.0,sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,shallow_cough,test,validation_balanced_accuracy,False,310.0
