auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,metric_split,threshold_source,skipped,n_features,n_participants,n_ensemble_models,ensemble_members,modality_combination,fusion_method
0.8615889752127267,0.7852510171676752,0.7938401775804662,0.711864406779661,0.8235294117647058,0.7641509433962265,0.15770492133583813,0.15259077066037557,0.4930475377278578,0.43834546208381653,314.0,clean_internal_protocol,strong_audio_modality,xgboost_smote_f80,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8427628477133428,0.7904382079775384,0.7932814710042433,0.7155963302752294,0.7722772277227723,0.8142857142857143,0.14210046245217564,0.08500005778356623,0.4542803663147246,0.3072175336399125,311.0,clean_internal_protocol,strong_audio_modality,lightgbm_smote_f80,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8749537550869404,0.8082986428580385,0.7851461339252682,0.6984126984126984,0.8627450980392157,0.7075471698113207,0.13366445720008532,0.10428710033378402,0.4327137598425446,0.3072175336399125,314.0,clean_internal_protocol,strong_audio_modality,lightgbm_smote_f80,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8294672324375295,0.7706444794942112,0.7828147100424327,0.7053140096618358,0.7227722772277227,0.8428571428571429,0.15738638011308,0.1146857254969286,0.49351728433594166,0.41586150763053853,311.0,clean_internal_protocol,strong_audio_modality,catboost_smote_f80,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8631613022567517,0.7921904327850786,0.7865797262301146,0.7033898305084746,0.8137254901960784,0.7594339622641509,0.15232523799477243,0.1457959545649309,0.47985239810666636,0.41586150763053853,314.0,clean_internal_protocol,strong_audio_modality,catboost_smote_f80,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.8008015087223008,0.7267024004161639,0.756058462989156,0.6698564593301436,0.693069306930693,0.819047619047619,0.17430675262944823,0.13276364363342982,0.5329327667908778,0.3773673934892411,311.0,clean_internal_protocol,strong_audio_modality,optuna_validation_search,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,
0.8530799112097669,0.7643363899155196,0.7814927857935627,0.6982758620689655,0.7941176470588235,0.7688679245283019,0.1671821509221705,0.16807564551113155,0.516067351918161,0.3773673934892411,314.0,clean_internal_protocol,strong_audio_modality,optuna_validation_search,speech,test,validation_balanced_accuracy,False,2177.0,314.0,,,,
0.7840607027209898,0.7145313085848871,0.7514619883040936,0.6632124352331606,0.6464646464646465,0.8564593301435407,0.1613368748783217,0.10026601197147277,0.5022214561212165,0.41874653622190716,308.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,breath,validation,validation_balanced_accuracy,False,,308.0,5.0,"xgboost_smote_f80,lightgbm_smote_f80,catboost_smote_f80,optuna_validation_search,svc_rbf_f60",,
0.8415372342921495,0.764071320665498,0.764652057622824,0.6787330316742082,0.7425742574257426,0.7867298578199052,0.14885014407155342,0.08237849049013386,0.46551476648282886,0.41874653622190716,312.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,breath,test,validation_balanced_accuracy,False,,312.0,5.0,"xgboost_smote_f80,lightgbm_smote_f80,catboost_smote_f80,optuna_validation_search,svc_rbf_f60",,
0.8051390853371052,0.7487064418777396,0.7413248467703913,0.650887573964497,0.5445544554455446,0.9380952380952381,0.16082324561990188,0.1038323088692939,0.498653782772724,0.5361823331869927,311.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,cough,validation,validation_balanced_accuracy,False,,311.0,5.0,"lightgbm_smote_f80,catboost_smote_f80,xgboost_smote_f80,svc_rbf_f60,random_forest_smote_f80",,
0.8620721090295822,0.7987847084175013,0.7682665572724372,0.6923076923076923,0.6116504854368932,0.9248826291079812,0.1425874727289253,0.12055634488707889,0.454706006512587,0.5361823331869927,316.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,cough,test,validation_balanced_accuracy,False,,316.0,5.0,"lightgbm_smote_f80,catboost_smote_f80,xgboost_smote_f80,svc_rbf_f60,random_forest_smote_f80",,
0.8340405469118339,0.777198162178877,0.7877652050919377,0.7115384615384616,0.7326732673267327,0.8428571428571429,0.15886284501780354,0.1354946432163094,0.4974299123098268,0.38589138897817277,311.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,speech,validation,validation_balanced_accuracy,False,,311.0,5.0,"lightgbm_smote_f80,catboost_smote_f80,xgboost_smote_f80,svc_rbf_f60,random_forest_smote_f80",,
0.8729189789123197,0.804072783488108,0.7987421383647799,0.7172995780590717,0.8333333333333334,0.7641509433962265,0.1524995388424243,0.1564268881625169,0.4827036933557453,0.38589138897817277,314.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,speech,test,validation_balanced_accuracy,False,,314.0,5.0,"lightgbm_smote_f80,catboost_smote_f80,xgboost_smote_f80,svc_rbf_f60,random_forest_smote_f80",,
0.8158022533022532,0.7749574618825334,0.7597610722610723,0.6779661016949152,0.6060606060606061,0.9134615384615384,0.15283025898292402,0.09960475214518301,0.48277122767295433,0.4457280027238213,307.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,307.0,,,cough+breath,uniform_mean
