auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,model_name,modality,audit_model,feature_strategy,dataset,calibration_method,train_rows,validation_rows,test_rows,n_features,test_positive_prevalence
0.93172273650937,0.8977476322248188,0.9117182208173402,0.8761904761904762,0.8932038834951457,0.9302325581395349,0.07498499285709238,0.09609998761088621,0.2805338364059174,0.30098904226922313,2862.0,metadata_confounding_logistic_regression,metadata,symptoms_only,symptoms_only,coswara,none,13309.0,2853.0,2862.0,10.0,0.3238993710691824
0.9137823380692351,0.7370032811410646,0.8271292742279421,0.7507029053420806,0.8640776699029126,0.7901808785529716,0.12219546380847697,0.11682221029285836,0.42266038761393143,0.4438560962703411,2862.0,metadata_confounding_logistic_regression,metadata,demographic_protocol_only,demographic_protocol_only,coswara,none,13309.0,2853.0,2862.0,45.0,0.3238993710691824
0.9638209444486256,0.9276594487348628,0.8897845011414667,0.8489054991991457,0.8576051779935275,0.9219638242894057,0.07663066010035487,0.06407680552539795,0.25686628308004994,0.5710383807240185,2862.0,metadata_confounding_logistic_regression,metadata,full_safe_metadata,full_safe_metadata,coswara,none,13309.0,2853.0,2862.0,63.0,0.3238993710691824
