auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,metric_split,threshold_source,skipped,n_candidate_features,n_selected_features,selected_features,n_participants
0.7979480164158688,0.7215744215523351,0.7464660282717739,0.6548672566371682,0.7254901960784313,0.7674418604651163,0.15823449354371466,0.06823010931479823,0.4896469244943674,0.3033851082663376,317.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,cough,binary_pso_validation_selected,validation,validation_balanced_accuracy,False,256.0,64.0,mel_band_01_q75;mel_band_02_max;mel_band_64_std;mfcc_05_min;mel_band_64_iqr;mel_band_63_std;mel_band_01_max;mfcc_07_max;mel_band_63_q75;mel_band_63_iqr;mel_band_63_kurtosis;mel_band_63_max;mfcc_39_max;mel_band_62_q75;mfcc_07_std;mfcc_05_mean;mel_band_21_max;mel_band_03_q75;mfcc_10_mean;event_start_sec;mel_band_61_q75;mfcc_04_max;mel_band_62_max;mel_band_21_q75;mel_band_31_q75;mel_band_62_iqr;mfcc_05_q75;mel_band_60_skew;mfcc_09_max;mfcc_37_mean;mfcc_03_min;mfcc_09_q75;mfcc_37_max;mel_band_29_q75;mel_band_30_skew;mfcc_10_q75;mel_band_19_max;mfcc_07_mean;mel_band_61_max;delta2_mfcc_07_skew;mel_band_27_q75;mel_band_04_q75;mel_band_18_q75;mel_band_61_iqr;mel_band_25_q75;mfcc_05_std;mel_band_61_std;mel_band_26_q75;mel_band_62_mean;mel_band_62_kurtosis;chroma_08_skew;mfcc_37_q25;mel_band_64_mean;mfcc_39_q25;delta2_mfcc_03_skew;mel_global_q75;mel_band_02_skew;mfcc_20_q25;mel_band_23_max;mel_band_30_mean;mel_band_05_q75;mel_band_14_q75;mel_band_03_mean;mel_band_02_median,317.0
0.8204560848950101,0.7429399333449569,0.7443666741928201,0.6532258064516129,0.7864077669902912,0.7023255813953488,0.14924450597308445,0.05415382852809964,0.4672015363992172,0.3033851082663376,318.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,cough,binary_pso_validation_selected,test,validation_balanced_accuracy,False,256.0,64.0,mel_band_01_q75;mel_band_02_max;mel_band_64_std;mfcc_05_min;mel_band_64_iqr;mel_band_63_std;mel_band_01_max;mfcc_07_max;mel_band_63_q75;mel_band_63_iqr;mel_band_63_kurtosis;mel_band_63_max;mfcc_39_max;mel_band_62_q75;mfcc_07_std;mfcc_05_mean;mel_band_21_max;mel_band_03_q75;mfcc_10_mean;event_start_sec;mel_band_61_q75;mfcc_04_max;mel_band_62_max;mel_band_21_q75;mel_band_31_q75;mel_band_62_iqr;mfcc_05_q75;mel_band_60_skew;mfcc_09_max;mfcc_37_mean;mfcc_03_min;mfcc_09_q75;mfcc_37_max;mel_band_29_q75;mel_band_30_skew;mfcc_10_q75;mel_band_19_max;mfcc_07_mean;mel_band_61_max;delta2_mfcc_07_skew;mel_band_27_q75;mel_band_04_q75;mel_band_18_q75;mel_band_61_iqr;mel_band_25_q75;mfcc_05_std;mel_band_61_std;mel_band_26_q75;mel_band_62_mean;mel_band_62_kurtosis;chroma_08_skew;mfcc_37_q25;mel_band_64_mean;mfcc_39_q25;delta2_mfcc_03_skew;mel_global_q75;mel_band_02_skew;mfcc_20_q25;mel_band_23_max;mel_band_30_mean;mel_band_05_q75;mel_band_14_q75;mel_band_03_mean;mel_band_02_median,318.0
0.7670770633834928,0.7044207017498084,0.7380528955768354,0.644808743169399,0.5784313725490197,0.8976744186046511,0.16969372029840138,0.08314839265158314,0.5314552731016352,0.4113243581012409,317.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,breath,binary_pso_validation_selected,validation,validation_balanced_accuracy,False,256.0,64.0,mel_band_45_skew;mel_band_40_skew;mel_band_41_skew;mel_band_39_skew;mel_band_49_skew;mel_band_46_skew;mel_band_37_skew;rms_skew;mel_band_36_skew;mel_band_47_skew;mfcc_01_skew;mel_band_32_skew;mel_band_29_skew;mel_band_26_skew;mel_band_61_skew;mel_band_20_skew;mel_band_39_q75;mel_band_59_skew;mel_band_63_skew;mel_band_54_skew;mel_band_45_q75;mel_band_55_skew;mel_band_42_q75;mel_band_49_q75;mel_band_11_skew;mel_band_15_skew;mel_band_14_skew;mel_band_10_skew;mel_band_34_q75;mel_band_09_skew;mel_band_33_q75;mfcc_01_q75;mel_band_02_q75;mel_band_32_q75;mel_band_61_q75;rms_q75;mel_band_09_q75;mel_band_07_skew;mel_band_29_q75;mel_band_30_q75;mel_band_01_q75;mel_band_59_q75;delta_mfcc_30_kurtosis;mel_band_63_q75;mel_band_51_q75;mel_band_06_skew;mel_band_27_q75;mel_band_21_q75;mel_band_56_q75;delta_mfcc_36_kurtosis;mel_band_64_skew;mel_band_53_q75;delta2_mfcc_30_kurtosis;mel_band_26_q75;delta2_mfcc_21_kurtosis;delta_mfcc_40_kurtosis;delta2_mfcc_10_kurtosis;mel_band_22_q75;delta_mfcc_28_kurtosis;mel_band_25_q75;delta2_mfcc_24_kurtosis;mel_band_05_q75;delta_mfcc_27_kurtosis;delta2_mfcc_17_kurtosis,317.0
0.8107021901106344,0.7308753952757548,0.7199819372318808,0.6213592233009708,0.6213592233009708,0.8186046511627907,0.16033075462291219,0.07397217926567243,0.4980502287861803,0.4113243581012409,318.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,breath,binary_pso_validation_selected,test,validation_balanced_accuracy,False,256.0,64.0,mel_band_45_skew;mel_band_40_skew;mel_band_41_skew;mel_band_39_skew;mel_band_49_skew;mel_band_46_skew;mel_band_37_skew;rms_skew;mel_band_36_skew;mel_band_47_skew;mfcc_01_skew;mel_band_32_skew;mel_band_29_skew;mel_band_26_skew;mel_band_61_skew;mel_band_20_skew;mel_band_39_q75;mel_band_59_skew;mel_band_63_skew;mel_band_54_skew;mel_band_45_q75;mel_band_55_skew;mel_band_42_q75;mel_band_49_q75;mel_band_11_skew;mel_band_15_skew;mel_band_14_skew;mel_band_10_skew;mel_band_34_q75;mel_band_09_skew;mel_band_33_q75;mfcc_01_q75;mel_band_02_q75;mel_band_32_q75;mel_band_61_q75;rms_q75;mel_band_09_q75;mel_band_07_skew;mel_band_29_q75;mel_band_30_q75;mel_band_01_q75;mel_band_59_q75;delta_mfcc_30_kurtosis;mel_band_63_q75;mel_band_51_q75;mel_band_06_skew;mel_band_27_q75;mel_band_21_q75;mel_band_56_q75;delta_mfcc_36_kurtosis;mel_band_64_skew;mel_band_53_q75;delta2_mfcc_30_kurtosis;mel_band_26_q75;delta2_mfcc_21_kurtosis;delta_mfcc_40_kurtosis;delta2_mfcc_10_kurtosis;mel_band_22_q75;delta_mfcc_28_kurtosis;mel_band_25_q75;delta2_mfcc_24_kurtosis;mel_band_05_q75;delta_mfcc_27_kurtosis;delta2_mfcc_17_kurtosis,318.0
0.8059279525763794,0.7006432926323869,0.7382352941176471,0.6448598130841121,0.6764705882352942,0.8,0.1724903856827799,0.08499082745679563,0.5267826489371178,0.34010649184810055,317.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,speech,binary_pso_validation_selected,validation,validation_balanced_accuracy,False,256.0,64.0,mel_band_02_q75;mfcc_17_skew;mel_band_05_q75;mel_band_01_q75;mel_band_05_mean;mfcc_15_skew;mel_band_03_q75;mel_band_41_q75;mfcc_27_kurtosis;mfcc_39_kurtosis;mel_band_39_q75;mel_global_kurtosis;rms_skew;mel_band_01_mean;delta2_mfcc_31_kurtosis;mel_global_q75;delta2_mfcc_22_kurtosis;mfcc_07_skew;spectral_flatness_skew;mel_band_49_q75;mel_band_43_q75;tempogram_global_skew;mel_band_01_q25;delta2_mfcc_36_kurtosis;mfcc_36_kurtosis;mel_band_45_q75;delta_mfcc_34_kurtosis;mfcc_40_kurtosis;delta_mfcc_33_kurtosis;delta2_mfcc_25_kurtosis;spectral_contrast_07_skew;mel_band_62_q75;mfcc_24_kurtosis;delta2_mfcc_19_kurtosis;delta_mfcc_35_kurtosis;delta_mfcc_29_kurtosis;mel_band_08_q75;delta_mfcc_23_kurtosis;mfcc_05_kurtosis;mel_band_60_q75;mel_band_61_skew;mel_band_15_skew;delta_mfcc_37_kurtosis;mel_band_03_q25;mel_band_09_q75;delta_mfcc_24_kurtosis;mel_band_02_min;mel_band_58_q75;mfcc_03_kurtosis;mfcc_22_kurtosis;mel_band_50_q75;mel_band_42_mean;mel_band_41_median;delta_mfcc_28_kurtosis;mel_band_39_median;mel_band_62_skew;mel_band_36_q75;mel_band_03_min;mel_band_41_skew;mel_band_01_skew;mfcc_39_q25;mfcc_18_kurtosis;mel_band_46_skew;mel_band_05_min,317.0
0.8160307067058028,0.6861326810359881,0.7549785504628584,0.6666666666666666,0.7378640776699029,0.772093023255814,0.17112411056857502,0.1143263286554711,0.5203063592048699,0.34010649184810055,318.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,speech,binary_pso_validation_selected,test,validation_balanced_accuracy,False,256.0,64.0,mel_band_02_q75;mfcc_17_skew;mel_band_05_q75;mel_band_01_q75;mel_band_05_mean;mfcc_15_skew;mel_band_03_q75;mel_band_41_q75;mfcc_27_kurtosis;mfcc_39_kurtosis;mel_band_39_q75;mel_global_kurtosis;rms_skew;mel_band_01_mean;delta2_mfcc_31_kurtosis;mel_global_q75;delta2_mfcc_22_kurtosis;mfcc_07_skew;spectral_flatness_skew;mel_band_49_q75;mel_band_43_q75;tempogram_global_skew;mel_band_01_q25;delta2_mfcc_36_kurtosis;mfcc_36_kurtosis;mel_band_45_q75;delta_mfcc_34_kurtosis;mfcc_40_kurtosis;delta_mfcc_33_kurtosis;delta2_mfcc_25_kurtosis;spectral_contrast_07_skew;mel_band_62_q75;mfcc_24_kurtosis;delta2_mfcc_19_kurtosis;delta_mfcc_35_kurtosis;delta_mfcc_29_kurtosis;mel_band_08_q75;delta_mfcc_23_kurtosis;mfcc_05_kurtosis;mel_band_60_q75;mel_band_61_skew;mel_band_15_skew;delta_mfcc_37_kurtosis;mel_band_03_q25;mel_band_09_q75;delta_mfcc_24_kurtosis;mel_band_02_min;mel_band_58_q75;mfcc_03_kurtosis;mfcc_22_kurtosis;mel_band_50_q75;mel_band_42_mean;mel_band_41_median;delta_mfcc_28_kurtosis;mel_band_39_median;mel_band_62_skew;mel_band_36_q75;mel_band_03_min;mel_band_41_skew;mel_band_01_skew;mfcc_39_q25;mfcc_18_kurtosis;mel_band_46_skew;mel_band_05_min,318.0
