auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,selected_feature_k,fold,fold_unit,metric_split,threshold_source,skipped,n_selected_features,n_folds,auroc_std,auprc_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,brier_std,ece_std,nll_std
0.8323231052984574,0.7435296833989019,0.755575117370892,0.6692913385826772,0.7083333333333334,0.8028169014084507,0.1467674360605249,0.026913028049012282,0.45725098380892676,0.3757765886086503,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8371457927752542,0.7818767392384527,0.7499459225611076,0.6622516556291391,0.746268656716418,0.7536231884057971,0.142614227499618,0.07539384522668277,0.4435283400773156,0.3757765886086503,410.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8206782360831658,0.7357273730549532,0.7488975519785379,0.6611909650924025,0.6708333333333333,0.8269617706237424,0.15193952125413762,0.03476745895554883,0.46956191057511887,0.42009028792381287,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.829264006056673,0.7677167129605025,0.747809863724854,0.6598639455782312,0.7238805970149254,0.7717391304347826,0.14812018731197188,0.06947090643253633,0.4589731093794042,0.42009028792381287,410.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8290409121395037,0.7540286626469711,0.7629736753856472,0.6782945736434108,0.7291666666666666,0.7967806841046278,0.1463568376226208,0.03629765696109947,0.45582684730026884,0.3352746373003126,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,2,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8666179969716635,0.8040799270836028,0.7775524551157258,0.6956521739130435,0.7761194029850746,0.7789855072463768,0.13253057072451196,0.05518829767628557,0.41926789130988507,0.3352746373003126,410.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,2,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8380197853789403,0.756067460168262,0.765706740442656,0.6826347305389222,0.7125,0.8189134808853119,0.14999979157244583,0.07351303806658592,0.4870765194348287,0.3870587213984516,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8617239887518927,0.7692070360306649,0.7560025957170668,0.6716981132075471,0.664179104477612,0.8478260869565217,0.1416033915615725,0.07451799721884943,0.44911821897250126,0.3870587213984516,410.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8250335345405768,0.7426087490357286,0.7581656606304494,0.6735112936344969,0.6833333333333333,0.8329979879275654,0.1526371800557154,0.05340883485147814,0.47136969456267985,0.4700167310565856,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8412016006921912,0.7448196610864354,0.7445922561107506,0.65625,0.6268656716417911,0.8623188405797102,0.1460466160243879,0.03320102720521722,0.45030869068406026,0.4700167310565856,410.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8298541247484909,0.7393414772565965,0.7615400737759893,0.6773547094188377,0.7041666666666667,0.8189134808853119,0.15305153758995702,0.05951772659784501,0.474624709324993,0.4825444221496582,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8394981613670776,0.7521945832633441,0.7462956954358642,0.6587301587301587,0.6194029850746269,0.8731884057971014,0.14739873539387333,0.06267617211063824,0.4544563875706686,0.4825444221496582,410.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8418343393695505,0.7441108945625936,0.7636946680080483,0.679920477137177,0.7125,0.8148893360160966,0.14564591492031786,0.050034845495299116,0.4493493625716611,0.40629060913329584,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,3,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8582359939433267,0.7701647242214517,0.7752000865239023,0.6947368421052632,0.7388059701492538,0.8115942028985508,0.1399842199279196,0.06435179135515476,0.43944886847602654,0.40629060913329584,410.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,3,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8306044600938967,0.761559511865186,0.7560194500335345,0.6727272727272727,0.6166666666666667,0.8953722334004024,0.15092340382981387,0.07232629369358298,0.4973359313450289,0.4750136753489706,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.78371728314947,0.6926059718098005,0.6719932943975773,0.5477178423236515,0.4925373134328358,0.8514492753623188,0.1797926374214774,0.1266458773106153,0.5752652968917196,0.4750136753489706,410.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8180751173708918,0.7358956251819199,0.746369885982562,0.6570397111913358,0.7583333333333333,0.7344064386317908,0.15183860837118573,0.02950991506631592,0.47231988153674626,0.3062364257946521,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.759193164611724,0.6777223995627064,0.6950573220852261,0.5993690851735016,0.7089552238805971,0.6811594202898551,0.17704150247855852,0.06738810051673097,0.5352906563850267,0.3062364257946521,410.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.81908953722334,0.7396685527473573,0.7560026827632461,0.6692015209125475,0.7333333333333333,0.778672032193159,0.15220681492683877,0.04901492434428699,0.4734291004147647,0.36649763584136963,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7605991780229289,0.6817759270253141,0.6742645468310621,0.5723684210526315,0.6492537313432836,0.6992753623188406,0.1768658750350955,0.07822167654748916,0.5311163451851058,0.36649763584136963,410.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8279929577464787,0.7482805462644826,0.7611837692823609,0.6776859504132231,0.6833333333333333,0.8390342052313883,0.14865468412232477,0.04212524240021877,0.460566121717516,0.4068142771128238,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,4,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7770387194462471,0.6933155068481898,0.6878920614319706,0.5808823529411765,0.5895522388059702,0.7862318840579711,0.1681818402023631,0.0585221271836261,0.5101063954902959,0.4068142771128238,410.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,4,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8124413145539906,0.7264350235717486,0.7330943997317236,0.6398305084745762,0.6291666666666667,0.8370221327967807,0.16449734074735067,0.09073578493764481,0.5374355989380225,0.3178139864829375,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8533834586466166,0.768085928005288,0.764751552795031,0.6810035842293907,0.7142857142857143,0.8152173913043478,0.14186345833625746,0.060541681085794226,0.4566294003623217,0.3178139864829375,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8068829644533869,0.7143087829765913,0.7320171026156941,0.6382978723404256,0.625,0.8390342052313883,0.15817556697707874,0.03141127000500641,0.4822188211538904,0.4147275845970143,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8373106679742836,0.7377968355758292,0.7420589517271439,0.6518518518518519,0.6616541353383458,0.822463768115942,0.14862727896454825,0.04459768972169578,0.45515194069408876,0.4147275845970143,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8065057008718981,0.7226272313970717,0.7241197183098591,0.6258503401360545,0.575,0.8732394366197183,0.15742940212144915,0.03804654833510661,0.48108333490192123,0.4881564974784851,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8366841015582434,0.7393147036171352,0.7299634956957611,0.6345381526104418,0.5939849624060151,0.8659420289855072,0.14949168176828556,0.05343177440532992,0.4593999969118874,0.4881564974784851,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8222250167672702,0.7086035373020367,0.74746395036888,0.6595744680851063,0.6458333333333334,0.8490945674044266,0.15508181760622725,0.05663609033183516,0.47256547622858,0.36883391267892146,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,5,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8437397842432168,0.7256204189060893,0.7736733137190803,0.6937269372693727,0.706766917293233,0.8405797101449275,0.1467425010730227,0.056940876370063176,0.45396864749015453,0.36883391267892146,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,5,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8357017102615695,0.7699126162177213,0.7677271965124077,0.6885964912280702,0.6541666666666667,0.8812877263581489,0.14631533458198978,0.07611777848693528,0.4875999698299143,0.41265060162051537,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8255829791870982,0.7329767324377733,0.7317750898986597,0.6370967741935484,0.5939849624060151,0.8695652173913043,0.1570238252987595,0.07888226308145196,0.5038244403269108,0.41265060162051537,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8177146210596915,0.7487612919578157,0.7426391683433937,0.6527514231499051,0.7166666666666667,0.7686116700201208,0.15037777355197196,0.047529654244552515,0.4687030324392332,0.35016872557655904,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7984363081617086,0.7061037772102311,0.7357660455486543,0.6440677966101694,0.7142857142857143,0.7572463768115942,0.1598201250694333,0.0401408201529825,0.4928102260282655,0.35016872557655904,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8226945003353454,0.751826466844589,0.7549337692823608,0.6694386694386695,0.6708333333333333,0.8390342052313883,0.14958422771846822,0.04723819434324348,0.46569403547133836,0.43470528721809387,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7973330064291162,0.7058768745588064,0.7384357633213467,0.6470588235294118,0.6616541353383458,0.8152173913043478,0.16082549704106447,0.06195864480325819,0.4925476775726008,0.43470528721809387,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8254778672032195,0.744501104751513,0.7756161971830986,0.6931818181818182,0.7625,0.7887323943661971,0.14726227591319163,0.03477605412856938,0.46208590482429684,0.33566034948095025,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,6,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.797945951836112,0.6843921653461614,0.7169690530674513,0.6206896551724138,0.6766917293233082,0.7572463768115942,0.16434105195976945,0.03663746759984465,0.49300308358116474,0.33566034948095025,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,6,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8416247484909456,0.7630253161955589,0.7672116029510396,0.6833013435700576,0.7416666666666667,0.7927565392354124,0.14784911840192005,0.06707791369021367,0.4679723190080735,0.2708646196822698,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8078348044023101,0.7176352673262998,0.7318704369619702,0.6391752577319587,0.6992481203007519,0.7644927536231884,0.1646824378326028,0.0947670726733884,0.5307453006251517,0.2708646196822698,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8298205902079142,0.7499692890196408,0.7535546613011401,0.6654611211573237,0.7666666666666667,0.7404426559356136,0.14792749889422846,0.04261313666308299,0.45598981180768283,0.3346350271897162,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8028767571101666,0.7069509024403554,0.7349079219788601,0.6435331230283912,0.7669172932330827,0.7028985507246377,0.1605857859772132,0.05575398417034104,0.4917969759215108,0.3346350271897162,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8326794097920858,0.7566979268149862,0.7529845741113346,0.665406427221172,0.7333333333333333,0.772635814889336,0.1477429312092736,0.041161053676254236,0.45409884924635924,0.3854636549949646,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7958483164432821,0.7091579794286892,0.7414732483382369,0.6510067114093959,0.7293233082706767,0.7536231884057971,0.16296474739417813,0.07088649714699194,0.49767940555384993,0.3854636549949646,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8429828973843059,0.7663241595556715,0.7634641180415829,0.6758620689655173,0.8166666666666667,0.710261569416499,0.14160446930591658,0.040706302576897016,0.4455981859172948,0.2720120777636182,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7982456140350876,0.6996374810889787,0.7300179797319385,0.6385542168674698,0.7969924812030075,0.6630434782608695,0.16253273876050714,0.045745373303825186,0.49312684491377695,0.2720120777636182,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7916918175720993,0.727899453557676,0.7326584507042253,0.6398390342052314,0.6625,0.8028169014084507,0.16946779658442757,0.11390509256418493,0.5731632518254296,0.34459536292290255,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7913261414405579,0.6736189211414583,0.7192301405688133,0.6201550387596899,0.6015037593984962,0.8369565217391305,0.17890922186215358,0.12800740208646416,0.6248728604933538,0.34459536292290255,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7833542924211938,0.7180308966862542,0.7321596244131455,0.6386554621848739,0.6333333333333333,0.8309859154929577,0.16427207052542211,0.08471954379080399,0.5120799219795278,0.4390806690064963,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7830990519777705,0.6658300000841846,0.7100359594638771,0.6076923076923076,0.5939849624060151,0.8260869565217391,0.16944495912432395,0.054701540007461365,0.5299567634065336,0.4390806690064963,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7784456740442656,0.715446765295856,0.7223298122065728,0.6210268948655256,0.5291666666666667,0.9154929577464789,0.16956195175473016,0.0912082003782727,0.5192292488842082,0.6092428267002106,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7804838182412553,0.6632713485422463,0.6802740547019723,0.5504587155963303,0.45112781954887216,0.9094202898550725,0.1710381781822953,0.06785081888942963,0.5376790380893266,0.6092428267002106,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7857142857142858,0.702168331393285,0.7178697183098591,0.6164383561643836,0.5625,0.8732394366197183,0.1655354324734856,0.07120886786939615,0.5011158696720017,0.5,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8133104500381387,0.7238599694214429,0.7216274381606189,0.6200873362445415,0.5338345864661654,0.9094202898550725,0.1526901905405291,0.03332595201374127,0.4763654629274157,0.5,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8023516096579476,0.7142453917359394,0.7220908786049631,0.6275992438563327,0.6916666666666667,0.7525150905432596,0.1732002020651061,0.11133582333144937,0.5590626833036463,0.2530891603723288,737.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8128745777487195,0.7176749984383406,0.7240792197886019,0.6289752650176679,0.6691729323308271,0.7789855072463768,0.17114735099758752,0.12109140761198735,0.5553984593257902,0.2530891603723288,409.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7858777665995977,0.685985942274779,0.7120221327967806,0.6185567010309279,0.75,0.6740442655935613,0.17022567281311865,0.06191438379553705,0.5105813621359266,0.30765355436038827,737.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8137735643456466,0.7190531830177561,0.7343630816170862,0.6426229508196721,0.7368421052631579,0.7318840579710145,0.1569301742736266,0.05780798257305814,0.48164384856454795,0.30765355436038827,409.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7887533534540576,0.6934856104518599,0.7126089872568746,0.6153846153846154,0.6666666666666666,0.7585513078470825,0.16998744073919358,0.06258930813450381,0.509752761258956,0.4073738753795624,737.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8106952163016234,0.709768453466824,0.7335458210744252,0.6411149825783972,0.6917293233082706,0.7753623188405797,0.15927864585753135,0.05311227743092624,0.4851688801946898,0.4073738753795624,409.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.817739771965124,0.7177792318348898,0.7453009725016767,0.656188605108055,0.6958333333333333,0.7947686116700201,0.15527784564367322,0.024780176701310146,0.4757275752242557,0.3845088866994009,737.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8278304456794159,0.7358087435875496,0.7569603356216629,0.6715867158671587,0.6842105263157895,0.8297101449275363,0.14775100737386396,0.05444140959804689,0.4641947302642602,0.3845088866994009,409.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,cough,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
