auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,selected_feature_k,fold,fold_unit,metric_split,threshold_source,skipped,n_selected_features,n_folds,auroc_std,auprc_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,brier_std,ece_std,nll_std
0.8046781789638933,0.7047061886521291,0.734681746824604,0.6382608695652174,0.6416083916083916,0.8277551020408164,0.15629790329902618,0.027001554832167412,0.48199481093054247,0.39583730588705257,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8044951523321151,0.6887733472933226,0.7303163375440644,0.6320610687022901,0.6529968454258676,0.8076358296622613,0.15827169321156556,0.028298884955043426,0.4839926321159867,0.39583730588705257,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8216968745540174,0.7407521323059559,0.7540209790209791,0.662847790507365,0.708041958041958,0.8,0.14969507915199,0.04782933734922852,0.472267478015752,0.32045436582346637,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7723634291749468,0.6525654818513199,0.7231919102081278,0.6229508196721312,0.6593059936908517,0.7870778267254038,0.1743398939080914,0.07304407260254069,0.5512134337869761,0.32045436582346637,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8108998144712429,0.715089903168377,0.7431054659626088,0.647993943981832,0.7482517482517482,0.7379591836734694,0.1561723979139466,0.04104060723905683,0.48021641123571934,0.35903002607460704,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7662001973345933,0.6429154627889914,0.7060339915785379,0.6035665294924554,0.694006309148265,0.7180616740088106,0.1735178538101167,0.052834164558122156,0.5271733947671878,0.35903002607460704,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8080112744398459,0.7131607356676659,0.7435314685314686,0.6495867768595042,0.6870629370629371,0.8,0.15899114624315788,0.061906433807562625,0.48810655525249214,0.4445470869541168,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7593768673828152,0.6360945413325364,0.6884105300703641,0.5778443113772455,0.6088328075709779,0.7679882525697503,0.17723226332019626,0.06097775391808791,0.5355495365236309,0.4445470869541168,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8214671043242472,0.7344219329968574,0.746988011988012,0.6557674841053588,0.6311188811188811,0.8628571428571429,0.14936013076975166,0.030581641855016706,0.462147521452731,0.417131564586754,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7855607591359894,0.6868372872207927,0.7010543040712999,0.5905383360522023,0.5709779179810726,0.8311306901615272,0.16171603046420482,0.04120792409646344,0.4991274789671794,0.417131564586754,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.806369152884239,0.7060370241274573,0.7415641257860197,0.6461780929866037,0.7180385288966725,0.765089722675367,0.158425964932714,0.056042781962698685,0.4967177605422747,0.3245833212141155,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8186205142434333,0.7169128844597907,0.7372132815390307,0.6416791604197901,0.6729559748427673,0.8014705882352942,0.15425143479240822,0.0560922563050777,0.48336297245294635,0.3245833212141155,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.792907180385289,0.6932206742694254,0.7233553223645304,0.6237072394590294,0.6865148861646234,0.7601957585644372,0.16345674388996126,0.05077384738971065,0.4987489062213664,0.40115717267043133,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7999144469108399,0.6907879848149003,0.7314326674065852,0.6342182890855457,0.6761006289308176,0.7867647058823529,0.16132858287208787,0.04417968858415215,0.4900190107896193,0.40115717267043133,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7851784025621174,0.6752102502892959,0.7123560451741743,0.6110260336906586,0.6987740805604203,0.7259380097879282,0.17002373630405815,0.06769675078024931,0.5141833190309725,0.4152543246746063,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7937315020347762,0.6868261982581269,0.7201766555678875,0.6205923836389281,0.6918238993710691,0.7485294117647059,0.16548780991196338,0.06314811294894658,0.5002140684134331,0.4152543246746063,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.7966390780034455,0.7009760328960682,0.7341988955011527,0.6371681415929203,0.6935201401050788,0.7748776508972267,0.15861774553586272,0.02510119172731713,0.48771415069380025,0.34597606246255513,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
0.8221790603033666,0.7191283858615125,0.7450749167591565,0.6517857142857143,0.6886792452830188,0.8014705882352942,0.15168164174151835,0.0271832687044319,0.46635448166795307,0.34597606246255513,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,
