feature,source_mean,external_mean,source_std,external_std,standardized_mean_difference,abs_standardized_mean_difference,ks_statistic,n_source,n_external
delta2_mfcc_24_mean,0.004485934456179871,-0.0006279863523981501,0.030469059954547777,0.02855510647021561,-0.17318395704592715,0.17318395704592715,0.14355222153540248,19024,8331
delta2_mfcc_25_mean,0.007835210924022364,0.0026793402417556868,0.03126660023634338,0.028813986341659544,-0.17148184281362686,0.17148184281362686,0.15058494553411872,19024,8331
delta2_mfcc_7_std,1.3637077698673616,1.4757234673513797,0.7541462985592781,0.5343042550946812,0.17139308528964164,0.17139308528964164,0.1877962414842009,19024,8331
spectral_rolloff_mean,2600.107229040344,2856.6978143761207,1597.0552616488574,1432.7498408099443,0.16912211822601192,0.16912211822601192,0.11213533607744902,19024,8331
delta2_mfcc_18_mean,0.006870448742128036,0.0010361322604879352,0.034537160913999145,0.034917807050708384,-0.1679930522865571,0.1679930522865571,0.1345011737853462,19024,8331
delta2_mfcc_17_mean,0.012958076492609267,0.006586598376461586,0.03872521260550288,0.03817283561618339,-0.16570096389318476,0.16570096389318476,0.1551929893608225,19024,8331
mfcc_29_std,5.3383826467344075,4.98776554838118,2.567360312232363,1.5637562245776828,-0.1649409295823867,0.1649409295823867,0.08320555154938758,19024,8331
delta2_mfcc_12_std,0.9286220508504814,0.9965828251200497,0.4737600829158467,0.360907944709265,0.1613704430723038,0.1613704430723038,0.1376555957114586,19024,8331
delta2_mfcc_16_mean,0.007678136208232724,0.0018214178269305512,0.03760739224242142,0.03499137405538708,-0.16123343728973316,0.16123343728973316,0.13957099745708446,19024,8331
delta_mfcc_33_std,0.8135005765027837,0.756144380560023,0.4330003338880665,0.26903007399504447,-0.15911265354279006,0.15911265354279006,0.06756094608088248,19024,8331
delta_mfcc_24_std,0.9503486477131536,1.0161190087977556,0.44154769699369,0.38324203822020103,0.1590804526672115,0.1590804526672115,0.07578954529471787,19024,8331
delta2_mfcc_26_mean,0.003763411116871187,-0.0008851945795333407,0.029703433659510208,0.028731930479053994,-0.1590737219952372,0.1590737219952372,0.13936352557185305,19024,8331
delta_mfcc_35_std,0.7839584621796432,0.72955308510848,0.4124571381983127,0.26071030029973524,-0.1576775858429386,0.1576775858429386,0.06433611545799689,19024,8331
