auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,fusion_method
0.8785730413185822,0.8384324085055499,0.7934070896364868,0.7130434782608696,0.7961165048543689,0.7906976744186046,0.18942112438383368,0.14544015863456558,0.5641210077316143,0.335697737445837,318.0,uniform_mean
0.8781666290358997,0.841994597820501,0.8107925039512305,0.7450980392156863,0.7378640776699029,0.8837209302325582,0.18907389348867473,0.14881010848282092,0.5633838412231928,0.3492688068031949,318.0,validation_weighted_auprc
