auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,fusion_method
0.8787085120794762,0.8406271152193218,0.8109957100925718,0.7439613526570048,0.7475728155339806,0.8744186046511628,0.1898783598200508,0.15208452716200768,0.5650953492417333,0.3463496999016514,318.0,uniform_mean
0.8776699029126214,0.8427659294060377,0.8123052607812147,0.7539267015706806,0.6990291262135923,0.9255813953488372,0.18964501632893646,0.1439236010586749,0.5645722554910851,0.3570487507420015,318.0,validation_weighted_auprc
