auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,prediction_source,evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,split,analysis,subgroup_column,subgroup_value,n_participants,positive_prevalence
0.8571428571428571,0.9931869717584005,0.8809523809523809,0.8648648648648649,0.7619047619047619,1.0,0.18453183984042096,0.33584607925263965,0.5562173587204128,0.5,22.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,recording_year_month,2021-07,22,0.9545454545454546
0.7577597840755735,0.6150385040992181,0.7095141700404858,0.6,0.5769230769230769,0.8421052631578947,0.18036359749105899,0.0838460430026693,0.5493839290494978,0.5,83.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,31-45,83,0.3132530120481928
0.7741935483870968,0.7533815214844628,0.7443548387096774,0.6842105263157895,0.65,0.8387096774193549,0.18111349403621285,0.13933613765131603,0.5623340128951881,0.5,51.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,46-60,51,0.39215686274509803
0.6902467685076381,0.49485701442132185,0.6688601645123384,0.5,0.4594594594594595,0.8782608695652174,0.17071079551697757,0.08902929499661655,0.5576369804851661,0.5,152.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,<=30,152,0.24342105263157895
0.7942754919499107,0.7921030133539166,0.7117620751341682,0.6486486486486487,0.5581395348837209,0.8653846153846154,0.1931145910382549,0.13438084213697202,0.6002631279049357,0.5,95.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,gender,female,95,0.45263157894736844
0.7449723479135244,0.5913115915187266,0.7366138763197587,0.6019417475728155,0.6078431372549019,0.8653846153846154,0.15709358930571668,0.10617853639186467,0.5090555438270246,0.5,207.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,gender,male,207,0.2463768115942029
0.7498837479655893,0.6696173274640863,0.7212857475005813,0.6242774566473989,0.5869565217391305,0.8556149732620321,0.1775580837996663,0.08060403549894733,0.5647734280167649,0.5,279.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,country,India,279,0.32974910394265233
0.8571428571428571,0.48666666666666664,0.6523809523809524,0.4444444444444444,0.4,0.9047619047619048,0.12534604170353583,0.15466524273668456,0.3841069570567812,0.5,26.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,recording_year_month,2020-08,26,0.19230769230769232
0.6666666666666666,0.9843164310369688,0.75,0.6666666666666666,0.5,1.0,0.3449996206706543,0.5043882765642265,1.0797025300192231,0.5,25.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,deep_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,recording_year_month,2022-01,25,0.96
0.9098412698412698,0.8242167212496547,0.7968253968253969,0.6896551724137931,0.8,0.7936507936507936,0.13112810904749497,0.12931835265829825,0.4010889319659759,0.5,88.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,31-45,88,0.2840909090909091
0.7277676950998185,0.6232277644927597,0.6941923774954628,0.6060606060606061,0.5263157894736842,0.8620689655172413,0.20844082636311168,0.17818356681717262,0.631815605918387,0.5,48.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,46-60,48,0.3958333333333333
0.7767584097859327,0.621877410564897,0.7040696306751353,0.5641025641025641,0.5641025641025641,0.8440366972477065,0.15735447013346332,0.08615929399467616,0.48986477779763044,0.5,148.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,age_band,<=30,148,0.2635135135135135
0.7505000000000001,0.706561954650377,0.6625,0.625,0.625,0.7,0.20658847360733928,0.11431255755110693,0.6058659058758002,0.5,90.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,gender,female,90,0.4444444444444444
0.8366013071895425,0.681038099959556,0.7552161890397184,0.6346153846153846,0.6346153846153846,0.8758169934640523,0.13700390332944645,0.08142053347123863,0.434228561361379,0.5,205.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,gender,male,205,0.25365853658536586
0.80709574987787,0.6991025605350595,0.7253297508549097,0.6373626373626373,0.6304347826086957,0.8202247191011236,0.16620985883886594,0.0526519551959421,0.5086582832602825,0.5,270.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,country,India,270,0.34074074074074073
0.9537037037037037,0.9754901960784316,0.9583333333333333,0.9565217391304348,0.9166666666666666,1.0,0.08542556798488879,0.19383617245568688,0.31576187677862644,0.5,21.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,test,test,performance_equity,recording_year_month,2021-06,21,0.5714285714285714
0.6751724137931036,0.5535282525104382,0.616551724137931,0.4583333333333333,0.44,0.7931034482758621,0.20292915992188346,0.1694248353727635,0.6299458577131918,0.5,83.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,31-45,83,0.30120481927710846
0.8407224958949097,0.8329120986175587,0.7101806239737274,0.6285714285714286,0.5238095238095238,0.896551724137931,0.1594037823896791,0.11411564963168215,0.5057692415193329,0.5,50.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,46-60,50,0.42
0.6739864864864865,0.4755652861497397,0.6356177606177607,0.4444444444444444,0.3783783783783784,0.8928571428571429,0.17687822258830668,0.11089953767739177,0.5640018306437382,0.5,149.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,age_band,<=30,149,0.2483221476510067
0.7731092436974789,0.7613095138660295,0.7030812324929971,0.6285714285714286,0.5238095238095238,0.8823529411764706,0.1969313303082984,0.11881947716055723,0.6375511566261371,0.5,93.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,gender,female,93,0.45161290322580644
0.7181853133410229,0.573250837829441,0.6666666666666667,0.5,0.47058823529411764,0.8627450980392157,0.1658902263015075,0.10390811084151437,0.5218116235957141,0.5,204.0,compare_is10_final_validation_predictions,compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,shallow_breath,,,compare_is10_top800_lightgbm,800.0,validation,validation,performance_equity,gender,male,204,0.25
