auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,metric_split,threshold_source,skipped,n_features,n_participants,n_ensemble_models,ensemble_members,modality_combination,fusion_method,source_run,feature_strategy,n_candidate_features,n_selected_features,selected_features,gated_stack_source_key,validation_rank,validation_floor,selected,reject_reason,has_validation_predictions,has_test_predictions,has_predictions,available_validation_rank
0.7979480164158688,0.7215744215523351,0.7464660282717739,0.6548672566371682,0.7254901960784313,0.7674418604651163,0.1582344935437146,0.0682301093147982,0.4896469244943674,0.3033851082663376,317.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,cough,validation,validation_balanced_accuracy,False,,317.0,,,,,swarm,binary_pso_validation_selected,256.0,64.0,mel_band_01_q75;mel_band_02_max;mel_band_64_std;mfcc_05_min;mel_band_64_iqr;mel_band_63_std;mel_band_01_max;mfcc_07_max;mel_band_63_q75;mel_band_63_iqr;mel_band_63_kurtosis;mel_band_63_max;mfcc_39_max;mel_band_62_q75;mfcc_07_std;mfcc_05_mean;mel_band_21_max;mel_band_03_q75;mfcc_10_mean;event_start_sec;mel_band_61_q75;mfcc_04_max;mel_band_62_max;mel_band_21_q75;mel_band_31_q75;mel_band_62_iqr;mfcc_05_q75;mel_band_60_skew;mfcc_09_max;mfcc_37_mean;mfcc_03_min;mfcc_09_q75;mfcc_37_max;mel_band_29_q75;mel_band_30_skew;mfcc_10_q75;mel_band_19_max;mfcc_07_mean;mel_band_61_max;delta2_mfcc_07_skew;mel_band_27_q75;mel_band_04_q75;mel_band_18_q75;mel_band_61_iqr;mel_band_25_q75;mfcc_05_std;mel_band_61_std;mel_band_26_q75;mel_band_62_mean;mel_band_62_kurtosis;chroma_08_skew;mfcc_37_q25;mel_band_64_mean;mfcc_39_q25;delta2_mfcc_03_skew;mel_global_q75;mel_band_02_skew;mfcc_20_q25;mel_band_23_max;mel_band_30_mean;mel_band_05_q75;mel_band_14_q75;mel_band_03_mean;mel_band_02_median,swarm||sota_swarm_internal_protocol||sota_swarm_feature_search||binary_pso_lightgbm||cough||binary_pso_validation_selected||||,43,0.8213430290397461,False,below_validation_gate,True,True,True,43.0
0.797254845101735,0.7387594074856159,0.7671451355661882,0.6831683168316832,0.696969696969697,0.8373205741626795,0.1522137753487717,0.0696480570303566,0.5129046789771495,0.2994909584522247,308.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||xgboost_smote_f80||multimodal||||breath+speech||,44,0.8213430290397461,False,below_validation_gate,True,True,True,44.0
0.7972428821829551,0.7246281646310965,0.7369842247382633,0.6460176991150443,0.7227722772277227,0.7511961722488039,0.1595311338043967,0.0606129892301865,0.5057031049033298,0.2673215568065643,310.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||xgboost_smote_f80||multimodal||||cough+speech||,45,0.8213430290397461,False,below_validation_gate,True,True,True,45.0
0.7953716424274005,0.7085034404530173,0.7551281443933867,0.67,0.6633663366336634,0.84688995215311,0.1801158633836542,0.1305181996649185,0.5467831672707507,0.445804924242424,310.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_smote_f80||multimodal||||cough+speech||,46,0.8213430290397461,False,below_validation_gate,True,True,True,46.0
0.7945899853143209,0.711337236625639,0.7600786394428917,0.6766169154228856,0.6732673267326733,0.84688995215311,0.1745075989005292,0.1125909224637559,0.5318074591630743,0.3658375950791901,310.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_f80||multimodal||||cough+speech||,47,0.8213430290397461,False,below_validation_gate,True,True,True,47.0
0.7937293729372936,0.6981752260166437,0.7471004243281472,0.6576576576576577,0.7227722772277227,0.7714285714285715,0.1685720619398247,0.082242861495947,0.5132471610464496,0.4537755133787268,311.0,clean_internal_protocol,strong_audio_modality,logistic_smote_f80,speech,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||logistic_smote_f80||speech||||||,48,0.8213430290397461,False,below_validation_gate,True,True,True,48.0
0.7933757661480434,0.7263291680880638,0.7195190947666195,0.6162790697674418,0.5247524752475248,0.9142857142857144,0.1664954564400036,0.1042911951576877,0.5090990139545772,0.5777712315320969,311.0,clean_internal_protocol,strong_audio_modality,xgboost_smote_f80,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||xgboost_smote_f80||cough||||||,49,0.8213430290397461,False,below_validation_gate,True,True,True,49.0
0.7916054763371074,0.7158363881839583,0.72997299729973,0.6379310344827587,0.7326732673267327,0.7272727272727273,0.1635711976602178,0.080330139515565,0.5266298242329498,0.1927708386600982,310.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||catboost_smote_f80||multimodal||||cough+speech||,50,0.8213430290397461,False,below_validation_gate,True,True,True,50.0
0.7893446487505893,0.7079316124830702,0.7409005186232909,0.65,0.7722772277227723,0.7095238095238096,0.1811516542354503,0.0908189640575529,0.5453188004969611,0.3280822087534037,311.0,clean_internal_protocol,strong_audio_modality,svc_rbf_f60,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||svc_rbf_f60||cough||||||,51,0.8213430290397461,False,below_validation_gate,True,True,True,51.0
0.7873173031588873,0.7285886085915633,0.7399575671852899,0.6488888888888888,0.7227722772277227,0.7571428571428571,0.1811583934190711,0.1396462235766356,0.5494625715301129,0.4229285714285714,311.0,clean_internal_protocol,strong_audio_modality,random_forest_smote_f80,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||random_forest_smote_f80||cough||||||,52,0.8213430290397461,False,below_validation_gate,True,True,True,52.0
0.7872504953844667,0.6654045578808596,0.7387028176501861,0.6455026455026455,0.6161616161616161,0.861244019138756,0.218291270048773,0.2221119750445345,1.2923066994330077,0.7699614111598925,308.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||logistic_smote_f80||multimodal||||breath+speech||,53,0.8213430290397461,False,below_validation_gate,True,True,True,53.0
0.7865738726982746,0.6530169654179278,0.7559808612440191,0.6702127659574468,0.6363636363636364,0.8755980861244019,0.1622289357330826,0.0932677347699506,0.5114209226437937,0.3839114973606288,308.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||svc_rbf_f60||multimodal||||breath+speech||,54,0.8213430290397461,False,below_validation_gate,True,True,True,54.0
0.7863272041489865,0.7246544186557868,0.7415134370579916,0.6511627906976745,0.5544554455445545,0.9285714285714286,0.1879951329602225,0.1618571425531099,0.5640555069936064,0.5465181970283484,311.0,clean_internal_protocol,strong_audio_modality,optuna_validation_search,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||optuna_validation_search||cough||||||,55,0.8213430290397461,False,below_validation_gate,True,True,True,55.0
0.7845923348315692,0.657467486852278,0.7363104731525785,0.6421052631578947,0.6161616161616161,0.8564593301435407,0.213525996504855,0.2047184702144276,1.2404578332784733,0.7002457627862738,308.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||logistic_l2_f80||multimodal||||breath+speech||,56,0.8213430290397461,False,below_validation_gate,True,True,True,56.0
0.784090909090909,0.7229262238390257,0.747256216006216,0.6590909090909091,0.5858585858585859,0.908653846153846,0.1589067034082275,0.1084901438251876,0.5553365661242967,0.3661865919271898,307.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||catboost_smote_f80||multimodal||||cough+breath+speech||,57,0.8213430290397461,False,below_validation_gate,True,True,True,57.0
0.7840607027209898,0.7145313085848871,0.7514619883040936,0.6632124352331606,0.6464646464646465,0.8564593301435407,0.1613368748783217,0.1002660119714727,0.5022214561212165,0.4187465362219071,308.0,clean_internal_protocol,strong_audio_modality,top_5_validation_ensemble,breath,validation,validation_balanced_accuracy,False,,308.0,5.0,"xgboost_smote_f80,lightgbm_smote_f80,catboost_smote_f80,optuna_validation_search,svc_rbf_f60",,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||top_5_validation_ensemble||breath||||||,58,0.8213430290397461,False,below_validation_gate,True,True,True,58.0
0.7826591271567349,0.6976989552140853,0.7309941520467835,0.6344086021505376,0.5959595959595959,0.8660287081339713,0.1666264656352074,0.0783986817408873,0.5129592226178834,0.4838539063930511,308.0,clean_internal_protocol,strong_audio_modality,xgboost_smote_f80,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||xgboost_smote_f80||breath||||||,59,0.8213430290397461,False,below_validation_gate,True,True,True,59.0
0.7816441931274468,0.7125532159696,0.7514619883040936,0.6632124352331606,0.6464646464646465,0.8564593301435407,0.1620868646779443,0.0925316343915594,0.5446269934772708,0.3839065217502558,308.0,clean_internal_protocol,strong_audio_modality,lightgbm_smote_f80,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||lightgbm_smote_f80||breath||||||,60,0.8213430290397461,False,below_validation_gate,True,True,True,60.0
0.7805201572788858,0.6826912945720308,0.7406082713534512,0.6502463054187192,0.6534653465346535,0.8277511961722488,0.1774780503432991,0.1025047040052093,0.5390261524701361,0.3758343638177454,310.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||extra_trees_f100||multimodal||||cough+speech||,61,0.8213430290397461,False,below_validation_gate,True,True,True,61.0
0.7800009666038374,0.710201412890219,0.7612971823498139,0.6770833333333334,0.6565656565656566,0.8660287081339713,0.1648641929064458,0.0865613027469277,0.5681630128773569,0.2651352058838042,308.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||catboost_smote_f80||multimodal||||breath+speech||,62,0.8213430290397461,False,below_validation_gate,True,True,True,62.0
0.7798095599033588,0.6818240229140163,0.7479511109005638,0.6600985221674877,0.6633663366336634,0.8325358851674641,0.1811799897455231,0.1123289181607897,0.5480463753672014,0.4191666666666666,310.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,310.0,,,cough+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||extra_trees_smote_f100||multimodal||||cough+speech||,63,0.8213430290397461,False,below_validation_gate,True,True,True,63.0
0.7785478547854785,0.7024669238548296,0.7403347477604904,0.6493506493506493,0.7425742574257426,0.7380952380952381,0.1755122711314351,0.1063975405417698,0.5354758326897333,0.3425216353335388,311.0,clean_internal_protocol,strong_audio_modality,random_forest_f80,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||random_forest_f80||cough||||||,64,0.8213430290397461,False,below_validation_gate,True,True,True,64.0
0.7753889674681753,0.7044025416397016,0.7427157001414427,0.6521739130434783,0.7425742574257426,0.7428571428571429,0.1869815440221317,0.158652918904968,0.5622318627168725,0.4134375,311.0,clean_internal_protocol,strong_audio_modality,extra_trees_smote_f100,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||extra_trees_smote_f100||cough||||||,65,0.8213430290397461,False,below_validation_gate,True,True,True,65.0
0.7727514378232082,0.7072518740985307,0.736842105263158,0.6428571428571429,0.6363636363636364,0.8373205741626795,0.1646885205034765,0.0661845928799591,0.5165552890294082,0.4258014455343885,308.0,clean_internal_protocol,strong_audio_modality,catboost_smote_f80,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||catboost_smote_f80||breath||||||,66,0.8213430290397461,False,below_validation_gate,True,True,True,66.0
0.7715915132183075,0.6648577065347251,0.732589048378522,0.6372549019607843,0.6565656565656566,0.8086124401913876,0.1784877009291013,0.110368841846885,0.5400913131871381,0.4875840392414428,308.0,clean_internal_protocol,strong_audio_modality,optuna_validation_search,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||optuna_validation_search||breath||||||,67,0.8213430290397461,False,below_validation_gate,True,True,True,67.0
0.7695221445221445,0.6583963938029425,0.7362082362082363,0.6424870466321243,0.6262626262626263,0.8461538461538461,0.166425701971175,0.0720108265850503,0.5185847067638621,0.3464613246253097,307.0,clean_internal_protocol,strong_feature_level_fusion,svc_rbf_f60,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||svc_rbf_f60||multimodal||||cough+breath||,68,0.8213430290397461,False,below_validation_gate,True,True,True,68.0
0.7694250194250195,0.6567412742617186,0.7107371794871795,0.6111111111111112,0.6666666666666666,0.7548076923076923,0.2526204943607226,0.2495961489660897,1.3753227236829662,0.1668668235277484,307.0,clean_internal_protocol,strong_feature_level_fusion,logistic_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||logistic_smote_f80||multimodal||||cough+breath||,69,0.8213430290397461,False,below_validation_gate,True,True,True,69.0
0.7689333526654101,0.6463995046569749,0.7355130249867092,0.6413502109704642,0.7676767676767676,0.7033492822966507,0.1752640756843712,0.0693094594678596,0.5312864927719012,0.2917240746943577,308.0,clean_internal_protocol,strong_audio_modality,svc_rbf_f60,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||svc_rbf_f60||breath||||||,70,0.8213430290397461,False,below_validation_gate,True,True,True,70.0
0.7685508935508935,0.7013631032431712,0.7280254467754468,0.6304347826086957,0.5858585858585859,0.8701923076923077,0.172526002631172,0.1217223986187923,0.6326616847396882,0.3076907185289668,307.0,clean_internal_protocol,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||lightgbm_smote_f80||multimodal||||cough+breath||,71,0.8213430290397461,False,below_validation_gate,True,True,True,71.0
0.7683566433566433,0.652859284869407,0.7109799922299922,0.6118721461187214,0.6767676767676768,0.7451923076923077,0.2455421297911986,0.2376008004972646,1.311977955907971,0.1502589079680436,307.0,clean_internal_protocol,strong_feature_level_fusion,logistic_l2_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||logistic_l2_f80||multimodal||||cough+breath||,72,0.8213430290397461,False,below_validation_gate,True,True,True,72.0
0.7670770633834928,0.7044207017498084,0.7380528955768354,0.644808743169399,0.5784313725490197,0.8976744186046511,0.1696937202984013,0.0831483926515831,0.5314552731016352,0.4113243581012409,317.0,sota_swarm_internal_protocol,sota_swarm_feature_search,binary_pso_lightgbm,breath,validation,validation_balanced_accuracy,False,,317.0,,,,,swarm,binary_pso_validation_selected,256.0,64.0,mel_band_45_skew;mel_band_40_skew;mel_band_41_skew;mel_band_39_skew;mel_band_49_skew;mel_band_46_skew;mel_band_37_skew;rms_skew;mel_band_36_skew;mel_band_47_skew;mfcc_01_skew;mel_band_32_skew;mel_band_29_skew;mel_band_26_skew;mel_band_61_skew;mel_band_20_skew;mel_band_39_q75;mel_band_59_skew;mel_band_63_skew;mel_band_54_skew;mel_band_45_q75;mel_band_55_skew;mel_band_42_q75;mel_band_49_q75;mel_band_11_skew;mel_band_15_skew;mel_band_14_skew;mel_band_10_skew;mel_band_34_q75;mel_band_09_skew;mel_band_33_q75;mfcc_01_q75;mel_band_02_q75;mel_band_32_q75;mel_band_61_q75;rms_q75;mel_band_09_q75;mel_band_07_skew;mel_band_29_q75;mel_band_30_q75;mel_band_01_q75;mel_band_59_q75;delta_mfcc_30_kurtosis;mel_band_63_q75;mel_band_51_q75;mel_band_06_skew;mel_band_27_q75;mel_band_21_q75;mel_band_56_q75;delta_mfcc_36_kurtosis;mel_band_64_skew;mel_band_53_q75;delta2_mfcc_30_kurtosis;mel_band_26_q75;delta2_mfcc_21_kurtosis;delta_mfcc_40_kurtosis;delta2_mfcc_10_kurtosis;mel_band_22_q75;delta_mfcc_28_kurtosis;mel_band_25_q75;delta2_mfcc_24_kurtosis;mel_band_05_q75;delta_mfcc_27_kurtosis;delta2_mfcc_17_kurtosis,swarm||sota_swarm_internal_protocol||sota_swarm_feature_search||binary_pso_lightgbm||breath||binary_pso_validation_selected||||,73,0.8213430290397461,False,below_validation_gate,True,True,True,73.0
0.7656857031857033,0.7014343184262519,0.7349941724941725,0.6404494382022472,0.5757575757575758,0.8942307692307693,0.165723089504723,0.1018783531514185,0.5570860358720663,0.4054264891481357,307.0,clean_internal_protocol,strong_feature_level_fusion,catboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||catboost_smote_f80||multimodal||||cough+breath||,74,0.8213430290397461,False,below_validation_gate,True,True,True,74.0
0.7650058275058276,0.7012716555294249,0.7272970085470085,0.6285714285714286,0.5555555555555556,0.8990384615384616,0.1669734714301455,0.1018795587459172,0.5435301346211343,0.4831697642803192,307.0,clean_internal_protocol,strong_feature_level_fusion,xgboost_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||xgboost_smote_f80||multimodal||||cough+breath||,75,0.8213430290397461,False,below_validation_gate,True,True,True,75.0
0.7618104667609619,0.6901251271225515,0.7342527109853842,0.6415094339622641,0.6732673267326733,0.7952380952380952,0.1820103064363095,0.1147112500898411,0.5498749005278741,0.3752225455439695,311.0,clean_internal_protocol,strong_audio_modality,extra_trees_f100,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||extra_trees_f100||cough||||||,76,0.8213430290397461,False,below_validation_gate,True,True,True,76.0
0.7554008989415688,0.6693992350605813,0.7187666135034556,0.6203703703703703,0.6767676767676768,0.7607655502392344,0.1773901516625689,0.0975174897403802,0.5370887098973578,0.4014999999999999,308.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_smote_f80||multimodal||||breath+speech||,77,0.8213430290397461,False,below_validation_gate,True,True,True,77.0
0.7522824397824398,0.6614141252073062,0.7285353535353536,0.6334841628959276,0.7070707070707071,0.75,0.1818457579212828,0.1057324028318982,0.5493458222333992,0.3923214285714285,307.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_smote_f80||multimodal||||cough+breath||,78,0.8213430290397461,False,below_validation_gate,True,True,True,78.0
0.752050919377652,0.6487078835073501,0.6896275341819896,0.5644171779141104,0.4554455445544554,0.923809523809524,0.1963903583653466,0.1404270972204866,0.6318462688747639,0.6953520889344166,311.0,clean_internal_protocol,strong_audio_modality,logistic_smote_f80,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||logistic_smote_f80||cough||||||,79,0.8213430290397461,False,below_validation_gate,True,True,True,79.0
0.7514380009429513,0.6468306391347437,0.696958981612447,0.5766871165644172,0.4653465346534653,0.9285714285714286,0.1966350620987703,0.1341638940263925,0.6169997212701012,0.7221342044694458,311.0,clean_internal_protocol,strong_audio_modality,logistic_l2_f80,cough,validation,validation_balanced_accuracy,False,2177.0,311.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||logistic_l2_f80||cough||||||,80,0.8213430290397461,False,below_validation_gate,True,True,True,80.0
0.7501942501942502,0.6750267952169323,0.7309391996891996,0.6363636363636364,0.7070707070707071,0.7548076923076923,0.179587107729955,0.0929810524900009,0.5438440017926984,0.3845416666666665,307.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_smote_f80,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_smote_f80||multimodal||||cough+breath+speech||,81,0.8213430290397461,False,below_validation_gate,True,True,True,81.0
0.750084577835774,0.6589897897114964,0.7288676236044658,0.6330275229357798,0.696969696969697,0.7607655502392344,0.175121818433191,0.0679291985600428,0.5318825157772713,0.3230602014108569,308.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_f80||multimodal||||breath+speech||,82,0.8213430290397461,False,below_validation_gate,True,True,True,82.0
0.7494804504373882,0.6530880925072846,0.7182349813928761,0.6190476190476191,0.6565656565656566,0.7799043062200957,0.178130220988913,0.0821851991693437,0.5378844298794974,0.3862499999999999,308.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||extra_trees_smote_f100||multimodal||||breath+speech||,83,0.8213430290397461,False,below_validation_gate,True,True,True,83.0
0.7487859362859364,0.6658555382274306,0.7379079254079255,0.6448598130841121,0.696969696969697,0.7788461538461539,0.1745412435791736,0.0697336166542832,0.5315623892451624,0.330503612903047,307.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_f80||multimodal||||cough+breath+speech||,84,0.8213430290397461,False,below_validation_gate,True,True,True,84.0
0.7473780870910058,0.6604669092189908,0.7413609782030834,0.6492146596858639,0.6262626262626263,0.8564593301435407,0.1785484895439374,0.1083749210412102,0.5419110194973492,0.4464270833333333,308.0,clean_internal_protocol,strong_audio_modality,random_forest_smote_f80,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||random_forest_smote_f80||breath||||||,85,0.8213430290397461,False,below_validation_gate,True,True,True,85.0
0.7471348096348095,0.6580791187931032,0.7323717948717949,0.6376811594202898,0.6666666666666666,0.7980769230769231,0.1782450119265319,0.0977483497373963,0.5391183141782567,0.3935416666666666,307.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_smote_f100,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||extra_trees_smote_f100||multimodal||||cough+breath+speech||,86,0.8213430290397461,False,below_validation_gate,True,True,True,86.0
0.7465806389251367,0.6497642237625935,0.7291334396597554,0.6321243523316062,0.6161616161616161,0.8421052631578947,0.1792985811765097,0.0872231595104727,0.5428463727490574,0.4452083333333334,308.0,clean_internal_protocol,strong_audio_modality,extra_trees_smote_f100,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||extra_trees_smote_f100||breath||||||,87,0.8213430290397461,False,below_validation_gate,True,True,True,87.0
0.7449494949494949,0.6569775287880454,0.7275641025641025,0.631578947368421,0.6666666666666666,0.7884615384615384,0.176002494756974,0.0770684673669067,0.5334912785055336,0.3452537633154808,307.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,validation,validation_balanced_accuracy,False,6531.0,307.0,,,cough+breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||extra_trees_f100||multimodal||||cough+breath+speech||,88,0.8213430290397461,False,below_validation_gate,True,True,True,88.0
0.7427867188632739,0.6436519167389312,0.7198298777246146,0.62,0.6262626262626263,0.8133971291866029,0.1774595690014608,0.0915261007098574,0.5394561073421578,0.3774136385005379,308.0,clean_internal_protocol,strong_audio_modality,extra_trees_f100,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||extra_trees_f100||breath||||||,89,0.8213430290397461,False,below_validation_gate,True,True,True,89.0
0.7399352375428931,0.6422173119876573,0.7381711855396066,0.644808743169399,0.5959595959595959,0.8803827751196173,0.1768834307736577,0.1105209668391376,0.5397145961063468,0.4013754668476342,308.0,clean_internal_protocol,strong_audio_modality,random_forest_f80,breath,validation,validation_balanced_accuracy,False,2177.0,308.0,,,,,strong,,,,,strong||clean_internal_protocol||strong_audio_modality||random_forest_f80||breath||||||,90,0.8213430290397461,False,below_validation_gate,True,True,True,90.0
0.7396935865835387,0.6455297946162893,0.7179691653375864,0.6183574879227053,0.6464646464646465,0.7894736842105263,0.1767977139422561,0.0598704428293727,0.5343711287330951,0.3538804081470107,308.0,clean_internal_protocol,strong_feature_level_fusion,extra_trees_f100,multimodal,validation,validation_balanced_accuracy,False,4354.0,308.0,,,breath+speech,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||extra_trees_f100||multimodal||||breath+speech||,91,0.8213430290397461,False,below_validation_gate,True,True,True,91.0
0.7388306138306138,0.6440810553411374,0.7162733100233101,0.6188340807174888,0.696969696969697,0.7355769230769231,0.1793755946962435,0.0773005242713273,0.543331054222495,0.3239986366570234,307.0,clean_internal_protocol,strong_feature_level_fusion,random_forest_f80,multimodal,validation,validation_balanced_accuracy,False,4354.0,307.0,,,cough+breath,,strong,,,,,strong||clean_internal_protocol||strong_feature_level_fusion||random_forest_f80||multimodal||||cough+breath||,92,0.8213430290397461,False,below_validation_gate,True,True,True,92.0
