evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,audit_model,specification_rank,n_specifications_in_protocol,auroc,auprc,balanced_accuracy,f1,n_samples,n_participants,table_source
compare_is10_existing_participant_split,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,25,70,0.8717329078879452,0.811476334721405,0.7917742011167941,0.7111111111111111,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,26,70,0.8698205697373289,0.8317399275333424,0.8202922678505364,0.7628865979381443,314.0,314.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,27,70,0.8691990052085777,0.8128330049944243,0.7872460231805172,0.7043478260869566,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,28,70,0.86795551593074,0.8167850722257708,0.7708695040120126,0.6833333333333333,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,29,70,0.8679555159307399,0.8165618575896898,0.759232321336399,0.6693548387096774,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,svc_rbf_f60,cough,,,,compare_is10_top800_lightgbm,800.0,test,,30,70,0.8678608870048773,0.8118821359901435,0.7952048862755823,0.7291666666666666,316.0,316.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,31,70,0.8669701093332082,0.8157527059115066,0.7708695040120126,0.6833333333333333,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,32,70,0.8652808408802966,0.7818959673694174,0.7868706301909811,0.7157894736842105,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_feature_level_fusion,svc_rbf_f60,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,33,70,0.8619961522218573,0.7795346448829533,0.7635962648397541,0.6796116504854369,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,,,,compare_is10_top800_lightgbm,800.0,test,,34,70,0.8615707188112495,0.8044564843076574,0.785063129586581,0.7048458149779736,316.0,316.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,35,70,0.8608699732532494,0.7588620535413941,0.7852986720472994,0.70042194092827,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,lightgbm_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,36,70,0.8525001139523224,0.7966427246450765,0.7817585122384794,0.7047619047619048,316.0,316.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,xgboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,37,70,0.8499475819317198,0.7800801810630098,0.7758329914763663,0.6923076923076923,316.0,316.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,38,70,0.8494461917133872,0.7876741447387219,0.7758329914763663,0.6923076923076923,316.0,316.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,svc_rbf_f60,breath,,,,compare_is10_top800_lightgbm,800.0,test,,39,70,0.8288207967716203,0.6746317823909551,0.7342686875322604,0.6416666666666667,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,top_4_validation_ensemble,breath,,,,compare_is10_top800_lightgbm,800.0,test,,40,70,0.8276476936793205,0.7336234118041411,0.7446389188681901,0.6542056074766355,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,41,70,0.8218291023415137,0.7160761219733233,0.7304678335132091,0.6344086021505376,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,xgboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,42,70,0.8181690206935386,0.7104836884398434,0.7424804091783586,0.6513761467889908,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,lightgbm_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,43,70,0.811036553892356,0.709755096790551,0.7385857069119235,0.646551724137931,312.0,312.0,compare_is10_final_validation_metrics
compare_is10_existing_participant_split,strong_audio_modality,svc_rbf_f60,cough,,,,compare_is10_top800_lightgbm,800.0,test,,44,70,0.5497692814765985,0.4066206956962273,0.5114700065919578,0.2013422818791946,316.0,316.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,45,70,0.5352385238523852,0.4225718123285207,0.5346984698469848,0.4535315985130111,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,lightgbm_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,46,70,0.520457042408262,0.3947806571073701,0.5234673698088332,0.1417322834645669,316.0,316.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,top_4_validation_ensemble,breath,,,,compare_is10_top800_lightgbm,800.0,test,,47,70,0.517911791179118,0.3881006858942104,0.5063456345634564,0.4705882352941176,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,48,70,0.5175742574257426,0.3766051461783463,0.5180918091809181,0.3983050847457627,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,49,70,0.5162466246624662,0.3740035375177444,0.5345634563456346,0.3944954128440367,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,50,70,0.5120387038703871,0.3882786176056455,0.5131863186318631,0.5255474452554745,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,51,70,0.5120387038703871,0.3882786176056455,0.5131863186318631,0.5255474452554745,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,xgboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,52,70,0.5119711971197118,0.3861854431144642,0.4882088208820882,0.4642857142857143,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,53,70,0.5096759675967597,0.3816662999209106,0.4774977497749775,0.4624277456647399,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,lightgbm_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,54,70,0.5074257425742573,0.3716067254309242,0.5050855085508551,0.4634920634920635,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,,,,compare_is10_top800_lightgbm,800.0,test,,55,70,0.5066139310041748,0.3930481204070276,0.511645792133597,0.1240310077519379,316.0,316.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,56,70,0.5019116677653263,0.3886081185606452,0.5253570643814547,0.2281879194630872,316.0,316.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,svc_rbf_f60,breath,,,,compare_is10_top800_lightgbm,800.0,test,,57,70,0.5018001800180019,0.3541362272380642,0.4777677767776778,0.088235294117647,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,xgboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,58,70,0.4985937156668864,0.385252164327807,0.533618984838497,0.267515923566879,316.0,316.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,59,70,0.4945187165775401,0.3482816602796925,0.5006238859180036,0.4451827242524916,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,catboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,60,70,0.4897058823529412,0.341451877688563,0.5121657754010696,0.4569536423841059,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,61,70,0.4883888388838884,0.3611538018061301,0.472052205220522,0.4353312302839117,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,62,70,0.4883888388838884,0.3611538018061301,0.472052205220522,0.4353312302839117,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,63,70,0.4879387938793879,0.3815010412280754,0.4991899189918992,0.4191176470588235,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,64,70,0.4879387938793879,0.3815010412280754,0.4991899189918992,0.4191176470588235,312.0,312.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,xgboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,65,70,0.4864973262032085,0.341682291943211,0.4971033868092691,0.45016077170418,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,66,70,0.4852495543672014,0.3852989978193384,0.4977718360071301,0.4615384615384615,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,67,70,0.4852495543672014,0.3852989978193384,0.4977718360071301,0.4615384615384615,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,,,,compare_is10_top800_lightgbm,800.0,test,,68,70,0.4787878787878787,0.3407804900235407,0.4975490196078431,0.4104477611940298,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,lightgbm_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,69,70,0.4696524064171122,0.3432053635843836,0.4855169340463457,0.2312138728323699,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_existing_participant_split,strong_audio_modality,svc_rbf_f60,speech,,,,compare_is10_top800_lightgbm,800.0,test,,70,70,0.4350267379679144,0.3211020227732842,0.4785204991087344,0.2196531791907514,314.0,314.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,,,,compare_is10_top800_lightgbm,800.0,test,,1,70,0.6979960317460316,0.8963711043036492,0.65625,0.7508650519031141,411.0,411.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,lightgbm_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,2,70,0.6969246031746031,0.8964775608903393,0.6511904761904761,0.7840531561461794,411.0,411.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,xgboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,3,70,0.6923809523809523,0.8944557353521794,0.6548214285714286,0.7653061224489796,411.0,411.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,catboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,4,70,0.6775793650793651,0.8885075967275078,0.6338690476190476,0.6992753623188406,411.0,411.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,5,70,0.6638009950248757,0.8847547856324456,0.6272636815920398,0.6886446886446886,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,breath,,,,compare_is10_top800_lightgbm,800.0,test,,6,70,0.6599404761904762,0.8947404032492976,0.6088095238095238,0.7322970639032815,411.0,411.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,7,70,0.6577512437810946,0.8844876428087856,0.6161194029850747,0.6801470588235294,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,8,70,0.6439402985074627,0.8796058794180575,0.598407960199005,0.6895306859205776,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,catboost_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,9,70,0.642089552238806,0.8862896124110327,0.612139303482587,0.761744966442953,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,svc_rbf_f60,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,10,70,0.6405572139303483,0.8741099316693222,0.6101492537313433,0.6703703703703704,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,11,70,0.636103267446551,0.8697343460393892,0.5943929003630496,0.6871609403254972,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,12,70,0.6353771682129891,0.8717274698958567,0.5965913674868899,0.7,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,13,70,0.632654296087132,0.8718387176576438,0.5969745865268253,0.7770491803278688,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,14,70,0.6322786069651741,0.8795721167341959,0.6024875621890546,0.6159844054580896,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,15,70,0.6318676885841065,0.8656419468057494,0.600282371924163,0.7147887323943662,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,16,70,0.6311415893505445,0.8769492098983154,0.6043565954013715,0.8019169329073482,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,17,70,0.6300524405002017,0.8765587914824907,0.6086123436869706,0.7001795332136446,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,18,70,0.6294070189592578,0.863846751389273,0.5987898346107301,0.7125220458553791,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,19,70,0.6293263412666398,0.8718271869891181,0.582210568777733,0.7231833910034602,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,svc_rbf_f60,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,20,70,0.6291246470350949,0.8759186843542532,0.5879588543767649,0.6039215686274509,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,21,70,0.6279548204921339,0.8629208029184308,0.577349737797499,0.6285714285714286,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,22,70,0.627551432029044,0.8740663710780242,0.618192819685357,0.7413793103448276,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,23,70,0.6271641791044775,0.880183236549011,0.5806965174129353,0.6985815602836879,410.0,410.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,24,70,0.626744655102864,0.8617469988730725,0.5972166196046793,0.7279029462738301,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,svc_rbf_f60,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,25,70,0.626583299717628,0.8734770967729741,0.582694634933441,0.60546875,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,26,70,0.6197055264219443,0.8705624344495974,0.573416700282372,0.6727272727272727,409.0,409.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,speech,,,,compare_is10_top800_lightgbm,800.0,test,,27,70,0.6162510056315367,0.8678462249718547,0.580412213155576,0.6809269162210339,416.0,416.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,catboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,28,70,0.6143989675516224,0.8473917443939374,0.5905604719764012,0.6936619718309859,419.0,419.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,catboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,29,70,0.6143738267632073,0.8661014650038903,0.5807186913381603,0.653211009174312,416.0,416.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,lightgbm_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,30,70,0.6136267861931579,0.8680441164295041,0.5995670995670995,0.7520798668885191,416.0,416.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,xgboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,31,70,0.611692142665594,0.8646378042682541,0.5771558824656169,0.7026086956521739,416.0,416.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,speech,,,,compare_is10_top800_lightgbm,800.0,test,,32,70,0.6104662299352565,0.8674831788466536,0.5898555721564571,0.6868327402135231,416.0,416.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,33,70,0.6073979195777054,0.8606994921137171,0.5861667442943642,0.7373737373737373,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,lightgbm_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,34,70,0.6037057522123893,0.8399594978611383,0.5807337758112094,0.7357859531772575,419.0,419.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,35,70,0.603206023909331,0.8539888552788606,0.5673226207110698,0.6445672191528545,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,cough,,,,compare_is10_top800_lightgbm,800.0,test,,36,70,0.6020648967551622,0.8380096665809251,0.611707227138643,0.778675282714055,419.0,419.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,xgboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,37,70,0.5991334808259587,0.8373134238764228,0.5792588495575222,0.7336683417085427,419.0,419.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,38,70,0.5990141282409563,0.8471944254196164,0.5854875019406924,0.7445742904841403,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,svc_rbf_f60,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,39,70,0.5902033845676138,0.8551082522295843,0.5837796925943177,0.7083333333333334,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,40,70,0.5754541220307405,0.8513698115005814,0.563247166589039,0.6945898778359512,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,41,70,0.5678854215183978,0.8496303977979323,0.5645086166744294,0.7704654895666132,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,svc_rbf_f60,cough,,,,compare_is10_top800_lightgbm,800.0,test,,42,70,0.5614306784660765,0.813893159362503,0.5650811209439528,0.7937984496124031,419.0,419.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,43,70,0.5611318118304611,0.8403164861184079,0.5515641981058842,0.6944444444444444,415.0,415.0,compare_is10_final_validation_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,44,70,0.5510089098532495,0.3981806132682052,0.5172824947589099,0.5286506469500925,409.0,409.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,45,70,0.5510089098532495,0.3981806132682052,0.5172824947589099,0.5286506469500925,409.0,409.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,46,70,0.5492007337526206,0.3961802648459246,0.5078485324947589,0.5238095238095238,409.0,409.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,47,70,0.5492007337526206,0.3961802648459246,0.5078485324947589,0.5238095238095238,409.0,409.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,catboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,48,70,0.5460461498574021,0.4177435802534041,0.5411070780399274,0.2938388625592417,411.0,411.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,xgboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,49,70,0.5418200674099041,0.4094293555816114,0.5101763028260307,0.4142011834319526,411.0,411.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,50,70,0.5408458035133377,0.4088606994774749,0.5215354586857515,0.4294117647058823,410.0,410.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,51,70,0.5408458035133377,0.4088606994774749,0.5215354586857515,0.4294117647058823,410.0,410.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,top_4_validation_ensemble,breath,,,,compare_is10_top800_lightgbm,800.0,test,,52,70,0.5395514648690692,0.4035660807343366,0.5423774954627949,0.334763948497854,411.0,411.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,lightgbm_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,53,70,0.5386310604096449,0.3974060861038755,0.5,0.5215827338129496,411.0,411.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,lightgbm_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,54,70,0.5315127107978858,0.3732792104070846,0.5078655927510698,0.4862579281183932,419.0,419.0,compare_is10_shuffle_retrain_metrics
compare_is10_temporal_early_to_late,strong_audio_modality,catboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,55,70,0.5278127359677826,0.3743880698419858,0.5149760885980367,0.5020080321285141,419.0,419.0,compare_is10_shuffle_retrain_metrics
