representation,modality,feature,coefficient,importance_abs,direction
mfcc,cough,active_audio_ratio,-2.698378162551975,2.698378162551975,source_domain
mfcc,cough,zcr_mean,-1.442093222149582,1.442093222149582,source_domain
mfcc,cough,mfcc_1_std,1.4316990852089992,1.4316990852089992,external_domain
mfcc,cough,spectral_rolloff_mean,0.9576033649211798,0.9576033649211798,external_domain
mfcc,cough,delta_mfcc_1_std,-0.8754611561904249,0.8754611561904249,source_domain
mfcc,cough,event_duration_sec,0.7860627553775832,0.7860627553775832,external_domain
mfcc,cough,event_end_sec,0.6872108692513588,0.6872108692513588,external_domain
mfcc,cough,spectral_centroid_mean,0.6668912426329157,0.6668912426329157,external_domain
mfcc,cough,mfcc_6_mean,0.4780199983226405,0.4780199983226405,external_domain
mfcc,cough,mfcc_15_std,-0.4658970181668066,0.4658970181668066,source_domain
mfcc,cough,mfcc_32_std,0.43168290671046844,0.43168290671046844,external_domain
mfcc,cough,mfcc_37_std,-0.41208126405121714,0.41208126405121714,source_domain
mfcc,cough,spectral_bandwidth_mean,0.41168262563285907,0.41168262563285907,external_domain
mfcc,cough,delta_mfcc_12_std,0.38890957223241057,0.38890957223241057,external_domain
mfcc,cough,delta_mfcc_17_std,0.36291999413528564,0.36291999413528564,external_domain
mfcc,cough,delta_mfcc_3_std,-0.3273123737537324,0.3273123737537324,source_domain
mfcc,cough,delta2_mfcc_25_std,-0.3178176158867981,0.3178176158867981,source_domain
mfcc,cough,mfcc_9_std,-0.3176383717742324,0.3176383717742324,source_domain
mfcc,cough,delta2_mfcc_3_std,0.3154193873020454,0.3154193873020454,external_domain
mfcc,cough,delta_mfcc_15_std,0.29656858848798673,0.29656858848798673,external_domain
mfcc,cough,mfcc_3_mean,-0.296227660387366,0.296227660387366,source_domain
mfcc,cough,mfcc_8_mean,0.28789550224115484,0.28789550224115484,external_domain
mfcc,cough,mfcc_26_mean,0.2853726825165649,0.2853726825165649,external_domain
mfcc,cough,mfcc_34_std,0.28129869762012977,0.28129869762012977,external_domain
mfcc,cough,rms_mean,-0.280267980333235,0.280267980333235,source_domain
mfcc,cough,mfcc_16_mean,0.28000570293027377,0.28000570293027377,external_domain
mfcc,cough,delta2_mfcc_2_std,0.27975808920089523,0.27975808920089523,external_domain
mfcc,cough,mfcc_11_mean,-0.2785576775302056,0.2785576775302056,source_domain
mfcc,cough,delta_mfcc_4_std,0.2777362114581278,0.2777362114581278,external_domain
mfcc,cough,mfcc_2_mean,0.27749813904921217,0.27749813904921217,external_domain
mfcc,cough,mfcc_4_mean,0.2764546187433152,0.2764546187433152,external_domain
mfcc,cough,delta_mfcc_25_std,0.2733584850271087,0.2733584850271087,external_domain
mfcc,cough,mfcc_29_std,-0.2727743008673723,0.2727743008673723,source_domain
mfcc,cough,mfcc_17_std,-0.2718046819284222,0.2718046819284222,source_domain
mfcc,cough,mfcc_19_std,-0.2671348119664115,0.2671348119664115,source_domain
mfcc,cough,delta2_mfcc_6_std,-0.2670863331351199,0.2670863331351199,source_domain
mfcc,cough,mfcc_12_std,-0.26546667956587416,0.26546667956587416,source_domain
mfcc,cough,delta_mfcc_13_std,-0.26370777704208503,0.26370777704208503,source_domain
mfcc,cough,delta2_mfcc_24_std,-0.2618535606126043,0.2618535606126043,source_domain
mfcc,cough,mfcc_1_mean,0.2584020942376108,0.2584020942376108,external_domain
mfcc,cough,mfcc_14_mean,0.2581005057581875,0.2581005057581875,external_domain
mfcc,cough,mfcc_19_mean,0.2561013600183739,0.2561013600183739,external_domain
mfcc,cough,mfcc_17_mean,0.24353592661387743,0.24353592661387743,external_domain
mfcc,cough,mfcc_2_std,0.24215532294060535,0.24215532294060535,external_domain
mfcc,cough,mfcc_18_mean,0.2399326475734645,0.2399326475734645,external_domain
mfcc,cough,mfcc_4_std,-0.23969631476495004,0.23969631476495004,source_domain
mfcc,cough,delta_mfcc_32_std,-0.23328112081749486,0.23328112081749486,source_domain
mfcc,cough,delta_mfcc_10_std,0.23178620863482274,0.23178620863482274,external_domain
mfcc,cough,delta_mfcc_27_std,0.22965697666377377,0.22965697666377377,external_domain
mfcc,cough,mfcc_21_std,-0.22157343247442018,0.22157343247442018,source_domain
mfcc,cough,mfcc_22_mean,0.21790882940449374,0.21790882940449374,external_domain
mfcc,cough,delta2_mfcc_17_std,-0.2176072036400368,0.2176072036400368,source_domain
mfcc,cough,mfcc_35_std,-0.20822416558287704,0.20822416558287704,source_domain
mfcc,cough,delta2_mfcc_37_std,0.20676207617693793,0.20676207617693793,external_domain
mfcc,cough,mfcc_33_std,-0.20654188241698537,0.20654188241698537,source_domain
mfcc,cough,delta_mfcc_35_std,0.20366121473201595,0.20366121473201595,external_domain
mfcc,cough,delta2_mfcc_23_std,0.19768612079630826,0.19768612079630826,external_domain
mfcc,cough,mfcc_31_std,-0.19612483683162923,0.19612483683162923,source_domain
mfcc,cough,mfcc_13_mean,0.19374730040446217,0.19374730040446217,external_domain
mfcc,cough,mfcc_16_std,-0.1900439068688352,0.1900439068688352,source_domain
mfcc,cough,delta_mfcc_6_std,0.1882174692247406,0.1882174692247406,external_domain
mfcc,cough,mfcc_39_mean,0.18258636584363144,0.18258636584363144,external_domain
mfcc,cough,mfcc_27_std,-0.17910705138523925,0.17910705138523925,source_domain
mfcc,cough,spectral_flatness_mean,-0.17876428919608517,0.17876428919608517,source_domain
mfcc,cough,delta_mfcc_19_std,0.17784855738797214,0.17784855738797214,external_domain
mfcc,cough,mfcc_30_mean,0.17696274579123045,0.17696274579123045,external_domain
mfcc,cough,delta_mfcc_30_std,0.17498439531396534,0.17498439531396534,external_domain
mfcc,cough,mfcc_36_std,0.1680128202315164,0.1680128202315164,external_domain
mfcc,cough,mfcc_40_mean,0.16553679725551904,0.16553679725551904,external_domain
mfcc,cough,mfcc_38_std,0.16397636200100663,0.16397636200100663,external_domain
mfcc,cough,mfcc_34_mean,0.15821888909209753,0.15821888909209753,external_domain
mfcc,cough,mfcc_24_mean,0.15591708661801623,0.15591708661801623,external_domain
mfcc,cough,delta2_mfcc_5_std,0.15583089853178084,0.15583089853178084,external_domain
mfcc,cough,delta2_mfcc_13_std,0.15049339012168197,0.15049339012168197,external_domain
mfcc,cough,delta2_mfcc_1_std,-0.14820557004486642,0.14820557004486642,source_domain
mfcc,cough,mfcc_7_mean,-0.14760746228859006,0.14760746228859006,source_domain
mfcc,cough,delta_mfcc_40_std,0.14579483224711212,0.14579483224711212,external_domain
mfcc,cough,delta_mfcc_8_std,0.14340823002306344,0.14340823002306344,external_domain
mfcc,cough,delta_mfcc_20_std,0.14173655743932578,0.14173655743932578,external_domain
mfcc,cough,delta2_mfcc_33_std,0.14077063946091176,0.14077063946091176,external_domain
mfcc,cough,mfcc_20_mean,0.1391566178245036,0.1391566178245036,external_domain
mfcc,cough,delta_mfcc_7_std,-0.13813906259275013,0.13813906259275013,source_domain
mfcc,cough,mfcc_27_mean,0.13707106467129446,0.13707106467129446,external_domain
mfcc,cough,delta2_mfcc_7_mean,0.1356238205146914,0.1356238205146914,external_domain
mfcc,cough,mfcc_29_mean,-0.13493349288465029,0.13493349288465029,source_domain
mfcc,cough,delta2_mfcc_32_std,-0.13242160290861116,0.13242160290861116,source_domain
mfcc,cough,mfcc_28_mean,0.13174063483338938,0.13174063483338938,external_domain
mfcc,cough,delta_mfcc_22_std,0.13114946246190956,0.13114946246190956,external_domain
mfcc,cough,mfcc_24_std,0.12730014271924625,0.12730014271924625,external_domain
mfcc,cough,mfcc_28_std,0.1256782804029834,0.1256782804029834,external_domain
mfcc,cough,delta_mfcc_38_mean,0.12258962740965253,0.12258962740965253,external_domain
mfcc,cough,zcr_std,0.11968522009816324,0.11968522009816324,external_domain
mfcc,cough,mfcc_6_std,0.11864784254957508,0.11864784254957508,external_domain
mfcc,cough,delta2_mfcc_14_std,-0.11808591303644161,0.11808591303644161,source_domain
mfcc,cough,event_start_sec,-0.11386334547190581,0.11386334547190581,source_domain
mfcc,cough,delta2_mfcc_4_std,0.1130761821501851,0.1130761821501851,external_domain
mfcc,cough,delta2_mfcc_31_std,0.11093619766917003,0.11093619766917003,external_domain
mfcc,cough,delta_mfcc_31_std,0.11058723190082351,0.11058723190082351,external_domain
mfcc,cough,delta_mfcc_16_std,0.10928583753797208,0.10928583753797208,external_domain
mfcc,cough,mfcc_10_mean,0.10768348978532395,0.10768348978532395,external_domain
mfcc,cough,mfcc_5_mean,0.10758059444080603,0.10758059444080603,external_domain
mfcc,cough,delta2_mfcc_22_std,-0.10602321958555841,0.10602321958555841,source_domain
mfcc,cough,delta2_mfcc_26_std,-0.09958276139078662,0.09958276139078662,source_domain
mfcc,cough,delta2_mfcc_35_std,-0.09814998636994561,0.09814998636994561,source_domain
mfcc,cough,delta2_mfcc_9_std,-0.09668525356466663,0.09668525356466663,source_domain
mfcc,cough,delta_mfcc_2_mean,-0.09525326148384505,0.09525326148384505,source_domain
mfcc,cough,mfcc_12_mean,0.09491524697597718,0.09491524697597718,external_domain
mfcc,cough,mfcc_31_mean,0.09479725615456633,0.09479725615456633,external_domain
mfcc,cough,delta2_mfcc_16_std,-0.09476637917427201,0.09476637917427201,source_domain
mfcc,cough,mfcc_25_std,-0.09440707340830018,0.09440707340830018,source_domain
mfcc,cough,delta2_mfcc_27_std,-0.09426393923706385,0.09426393923706385,source_domain
mfcc,cough,mfcc_21_mean,0.09417800751968501,0.09417800751968501,external_domain
mfcc,cough,delta2_mfcc_10_std,-0.09163375816602519,0.09163375816602519,source_domain
mfcc,cough,delta_mfcc_34_std,-0.09046780292736452,0.09046780292736452,source_domain
mfcc,cough,delta_mfcc_23_std,-0.08813581883537155,0.08813581883537155,source_domain
mfcc,cough,mfcc_11_std,-0.08724791283900932,0.08724791283900932,source_domain
mfcc,cough,delta_mfcc_36_std,0.08683407040373839,0.08683407040373839,external_domain
mfcc,cough,mfcc_5_std,0.0858645736358301,0.0858645736358301,external_domain
mfcc,cough,mfcc_23_mean,0.08555494450324572,0.08555494450324572,external_domain
mfcc,cough,delta2_mfcc_37_mean,-0.08392504756892183,0.08392504756892183,source_domain
mfcc,cough,mfcc_18_std,-0.0839214682364524,0.0839214682364524,source_domain
mfcc,cough,delta2_mfcc_6_mean,-0.08335862450162226,0.08335862450162226,source_domain
mfcc,cough,mfcc_32_mean,0.08331989067978342,0.08331989067978342,external_domain
mfcc,cough,delta_mfcc_37_std,0.08125394390352486,0.08125394390352486,external_domain
mfcc,cough,delta_mfcc_18_std,0.07877041963398747,0.07877041963398747,external_domain
mfcc,cough,delta2_mfcc_13_mean,0.07847617119410825,0.07847617119410825,external_domain
mfcc,cough,delta2_mfcc_38_std,-0.07816097829116327,0.07816097829116327,source_domain
mfcc,cough,delta_mfcc_11_std,-0.07630746930817961,0.07630746930817961,source_domain
mfcc,cough,delta_mfcc_24_std,0.07595700308323768,0.07595700308323768,external_domain
mfcc,cough,mfcc_9_mean,-0.07529995857262672,0.07529995857262672,source_domain
mfcc,cough,delta_mfcc_1_mean,0.07484063374985646,0.07484063374985646,external_domain
mfcc,cough,mfcc_37_mean,0.07474543595694938,0.07474543595694938,external_domain
mfcc,cough,delta_mfcc_27_mean,-0.07464744099506496,0.07464744099506496,source_domain
mfcc,cough,mfcc_25_mean,-0.07370814691886592,0.07370814691886592,source_domain
mfcc,cough,mfcc_39_std,-0.07241347677876951,0.07241347677876951,source_domain
mfcc,cough,mfcc_13_std,-0.07224347583987753,0.07224347583987753,source_domain
mfcc,cough,delta_mfcc_33_std,-0.0680605240655718,0.0680605240655718,source_domain
mfcc,cough,delta2_mfcc_40_std,-0.06634815957159099,0.06634815957159099,source_domain
mfcc,cough,mfcc_8_std,-0.06628018801960812,0.06628018801960812,source_domain
mfcc,cough,delta_mfcc_40_mean,-0.06519652793632129,0.06519652793632129,source_domain
mfcc,cough,delta2_mfcc_17_mean,-0.06416372806973901,0.06416372806973901,source_domain
mfcc,cough,delta2_mfcc_39_std,0.06400464777760399,0.06400464777760399,external_domain
mfcc,cough,delta_mfcc_2_std,0.06266423027041688,0.06266423027041688,external_domain
mfcc,cough,delta2_mfcc_21_mean,-0.0626248585600376,0.0626248585600376,source_domain
mfcc,cough,delta_mfcc_24_mean,-0.06246482692066131,0.06246482692066131,source_domain
mfcc,cough,delta_mfcc_14_mean,0.061835655057284666,0.061835655057284666,external_domain
mfcc,cough,delta_mfcc_6_mean,-0.060966187997123916,0.060966187997123916,source_domain
mfcc,cough,mfcc_7_std,-0.05820159033582359,0.05820159033582359,source_domain
mfcc,cough,delta_mfcc_15_mean,-0.058111659036891535,0.058111659036891535,source_domain
mfcc,cough,delta_mfcc_35_mean,0.05624673976334151,0.05624673976334151,external_domain
mfcc,cough,delta_mfcc_4_mean,0.055901613900421275,0.055901613900421275,external_domain
mfcc,cough,delta2_mfcc_29_mean,0.05587118045007302,0.05587118045007302,external_domain
mfcc,cough,delta2_mfcc_15_mean,-0.055386853829268494,0.055386853829268494,source_domain
mfcc,cough,delta_mfcc_22_mean,0.0549475486924202,0.0549475486924202,external_domain
mfcc,cough,delta_mfcc_9_std,0.05487384017778439,0.05487384017778439,external_domain
mfcc,cough,mfcc_23_std,-0.05421073766465256,0.05421073766465256,source_domain
mfcc,cough,delta_mfcc_12_mean,-0.05401244585845309,0.05401244585845309,source_domain
mfcc,cough,mfcc_22_std,0.053978698106477756,0.053978698106477756,external_domain
mfcc,cough,mfcc_30_std,-0.05305377146121995,0.05305377146121995,source_domain
mfcc,cough,delta_mfcc_9_mean,-0.05243440345317816,0.05243440345317816,source_domain
mfcc,cough,delta2_mfcc_29_std,0.051607109213069796,0.051607109213069796,external_domain
mfcc,cough,mfcc_14_std,0.051459113814726475,0.051459113814726475,external_domain
mfcc,cough,delta2_mfcc_21_std,0.051453336875385516,0.051453336875385516,external_domain
mfcc,cough,delta2_mfcc_19_mean,-0.05086438048043639,0.05086438048043639,source_domain
mfcc,cough,delta2_mfcc_4_mean,-0.05074095096395585,0.05074095096395585,source_domain
mfcc,cough,delta2_mfcc_20_mean,-0.049261447239815084,0.049261447239815084,source_domain
mfcc,cough,delta2_mfcc_10_mean,-0.048823320096354476,0.048823320096354476,source_domain
mfcc,cough,delta_mfcc_3_mean,0.047292122707993045,0.047292122707993045,external_domain
mfcc,cough,delta2_mfcc_34_mean,-0.04687846237969428,0.04687846237969428,source_domain
mfcc,cough,delta_mfcc_13_mean,0.04679115855911358,0.04679115855911358,external_domain
mfcc,cough,mfcc_26_std,0.046766080349698695,0.046766080349698695,external_domain
mfcc,cough,mfcc_3_std,0.04624181805334958,0.04624181805334958,external_domain
mfcc,cough,delta_mfcc_29_mean,0.04612227694341128,0.04612227694341128,external_domain
mfcc,cough,delta_mfcc_21_std,0.045858239028101856,0.045858239028101856,external_domain
mfcc,cough,delta_mfcc_31_mean,0.04564827346027877,0.04564827346027877,external_domain
mfcc,cough,mfcc_40_std,-0.04522648291970858,0.04522648291970858,source_domain
mfcc,cough,delta_mfcc_5_std,-0.04391666794152642,0.04391666794152642,source_domain
mfcc,cough,delta_mfcc_36_mean,-0.04319889715616845,0.04319889715616845,source_domain
mfcc,cough,delta2_mfcc_32_mean,-0.042537812032579246,0.042537812032579246,source_domain
mfcc,cough,mfcc_36_mean,0.04144530511591159,0.04144530511591159,external_domain
mfcc,cough,delta_mfcc_19_mean,0.04090969365519085,0.04090969365519085,external_domain
mfcc,cough,delta2_mfcc_18_std,-0.04041290003502758,0.04041290003502758,source_domain
mfcc,cough,delta_mfcc_11_mean,-0.039510216847801385,0.039510216847801385,source_domain
mfcc,cough,delta_mfcc_33_mean,0.03797456124754649,0.03797456124754649,external_domain
mfcc,cough,delta_mfcc_14_std,0.036676107743107325,0.036676107743107325,external_domain
mfcc,cough,mfcc_38_mean,0.035997836208520255,0.035997836208520255,external_domain
mfcc,cough,mfcc_33_mean,0.03554921448352351,0.03554921448352351,external_domain
mfcc,cough,delta_mfcc_30_mean,-0.035130575059216636,0.035130575059216636,source_domain
mfcc,cough,delta_mfcc_5_mean,-0.03512418891203311,0.03512418891203311,source_domain
mfcc,cough,delta_mfcc_29_std,0.03246456359814411,0.03246456359814411,external_domain
mfcc,cough,delta2_mfcc_16_mean,0.03234055287106973,0.03234055287106973,external_domain
mfcc,cough,delta2_mfcc_30_std,-0.03207301119097256,0.03207301119097256,source_domain
mfcc,cough,delta_mfcc_26_mean,0.03173441950162351,0.03173441950162351,external_domain
mfcc,cough,delta_mfcc_28_std,0.03170539214617432,0.03170539214617432,external_domain
mfcc,cough,delta2_mfcc_9_mean,-0.0313318224721866,0.0313318224721866,source_domain
mfcc,cough,delta2_mfcc_3_mean,-0.03021267748396596,0.03021267748396596,source_domain
mfcc,cough,delta2_mfcc_22_mean,-0.030160646317156134,0.030160646317156134,source_domain
mfcc,cough,delta2_mfcc_20_std,-0.029826863876635384,0.029826863876635384,source_domain
mfcc,cough,delta2_mfcc_5_mean,0.0298049171523328,0.0298049171523328,external_domain
mfcc,cough,delta_mfcc_39_mean,-0.02939725864498539,0.02939725864498539,source_domain
mfcc,cough,delta2_mfcc_36_mean,0.029350061283918424,0.029350061283918424,external_domain
mfcc,cough,delta_mfcc_34_mean,-0.029242533234063787,0.029242533234063787,source_domain
mfcc,cough,delta_mfcc_23_mean,-0.029096675010595822,0.029096675010595822,source_domain
mfcc,cough,mfcc_10_std,0.028970915393350134,0.028970915393350134,external_domain
mfcc,cough,delta_mfcc_21_mean,0.028926441474109013,0.028926441474109013,external_domain
mfcc,cough,delta_mfcc_32_mean,-0.028613122655331367,0.028613122655331367,source_domain
mfcc,cough,mfcc_35_mean,0.02826596663543447,0.02826596663543447,external_domain
mfcc,cough,delta2_mfcc_18_mean,-0.027974259790179635,0.027974259790179635,source_domain
mfcc,cough,delta_mfcc_38_std,0.026765592049723428,0.026765592049723428,external_domain
mfcc,cough,rms_std,0.025893899350384265,0.025893899350384265,external_domain
mfcc,cough,delta2_mfcc_33_mean,-0.025589354636196437,0.025589354636196437,source_domain
mfcc,cough,delta_mfcc_37_mean,0.025143750396254473,0.025143750396254473,external_domain
mfcc,cough,delta2_mfcc_11_std,0.023406448318334855,0.023406448318334855,external_domain
mfcc,cough,delta2_mfcc_12_mean,-0.02337019795740464,0.02337019795740464,source_domain
mfcc,cough,delta_mfcc_28_mean,-0.022985140015087186,0.022985140015087186,source_domain
mfcc,cough,delta2_mfcc_35_mean,-0.022979035381331163,0.022979035381331163,source_domain
mfcc,cough,delta2_mfcc_11_mean,0.022786181458870396,0.022786181458870396,external_domain
mfcc,cough,delta_mfcc_8_mean,-0.0222031484116874,0.0222031484116874,source_domain
mfcc,cough,mfcc_20_std,0.02139886305862484,0.02139886305862484,external_domain
mfcc,cough,delta_mfcc_7_mean,0.021240219162087067,0.021240219162087067,external_domain
mfcc,cough,delta_mfcc_39_std,-0.020853738622985746,0.020853738622985746,source_domain
mfcc,cough,delta2_mfcc_23_mean,-0.01945056363713317,0.01945056363713317,source_domain
mfcc,cough,delta_mfcc_26_std,0.01912456933329456,0.01912456933329456,external_domain
mfcc,cough,delta2_mfcc_26_mean,0.017696286915852753,0.017696286915852753,external_domain
mfcc,cough,delta2_mfcc_25_mean,-0.016659625064646966,0.016659625064646966,source_domain
mfcc,cough,mfcc_15_mean,0.01540036256387698,0.01540036256387698,external_domain
mfcc,cough,delta2_mfcc_30_mean,-0.015390218879508397,0.015390218879508397,source_domain
mfcc,cough,delta_mfcc_10_mean,-0.014418174272818121,0.014418174272818121,source_domain
mfcc,cough,delta2_mfcc_8_std,-0.012438244664444773,0.012438244664444773,source_domain
mfcc,cough,delta2_mfcc_27_mean,-0.012364779064188893,0.012364779064188893,source_domain
mfcc,cough,delta2_mfcc_24_mean,-0.012362429433570351,0.012362429433570351,source_domain
mfcc,cough,delta_mfcc_25_mean,-0.011554633289473405,0.011554633289473405,source_domain
mfcc,cough,delta_mfcc_18_mean,0.011161625475576982,0.011161625475576982,external_domain
mfcc,cough,delta2_mfcc_7_std,0.010904153897630739,0.010904153897630739,external_domain
mfcc,cough,delta_mfcc_17_mean,-0.01074183084193062,0.01074183084193062,source_domain
mfcc,cough,delta2_mfcc_31_mean,0.010288587733421695,0.010288587733421695,external_domain
mfcc,cough,delta2_mfcc_1_mean,0.009993298399033101,0.009993298399033101,external_domain
mfcc,cough,delta2_mfcc_19_std,0.009788178042283494,0.009788178042283494,external_domain
mfcc,cough,delta2_mfcc_8_mean,-0.008398806036897619,0.008398806036897619,source_domain
mfcc,cough,delta2_mfcc_28_mean,-0.00808865400574007,0.00808865400574007,source_domain
mfcc,cough,delta2_mfcc_14_mean,-0.007721723382926132,0.007721723382926132,source_domain
mfcc,cough,delta_mfcc_16_mean,0.00718712102329256,0.00718712102329256,external_domain
mfcc,cough,delta2_mfcc_36_std,0.007098253526673654,0.007098253526673654,external_domain
mfcc,cough,delta2_mfcc_40_mean,-0.006892997848977933,0.006892997848977933,source_domain
mfcc,cough,delta2_mfcc_39_mean,0.006147361810668565,0.006147361810668565,external_domain
mfcc,cough,delta2_mfcc_2_mean,-0.005569109079635377,0.005569109079635377,source_domain
mfcc,cough,delta2_mfcc_12_std,0.005352435606359071,0.005352435606359071,external_domain
mfcc,cough,delta2_mfcc_34_std,0.0018453336064051104,0.0018453336064051104,external_domain
mfcc,cough,delta2_mfcc_38_mean,0.001654299807760671,0.001654299807760671,external_domain
mfcc,cough,delta2_mfcc_28_std,0.0013154777257037857,0.0013154777257037857,external_domain
mfcc,cough,delta2_mfcc_15_std,0.0006820607077307669,0.0006820607077307669,external_domain
mfcc,cough,delta_mfcc_20_mean,-0.0004949729411887854,0.0004949729411887854,source_domain
opensmile_egemaps,cough,active_audio_ratio,-2.6849571356545194,2.6849571356545194,source_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_amean,1.591226639051735,1.591226639051735,external_domain
opensmile_egemaps,cough,opensmile_egemaps_F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.9994753399359569,0.9994753399359569,source_domain
opensmile_egemaps,cough,event_duration_sec,0.841148338159504,0.841148338159504,external_domain
opensmile_egemaps,cough,opensmile_egemaps_F3amplitudeLogRelF0_sma3nz_amean,-0.8393055988539552,0.8393055988539552,source_domain
opensmile_egemaps,cough,event_end_sec,0.7592995870379716,0.7592995870379716,external_domain
opensmile_egemaps,cough,opensmile_egemaps_F1amplitudeLogRelF0_sma3nz_amean,0.7336193365733934,0.7336193365733934,external_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_percentile20_0,-0.6844486085540546,0.6844486085540546,source_domain
opensmile_egemaps,cough,opensmile_egemaps_spectralFlux_sma3_amean,-0.6745103547312711,0.6745103547312711,source_domain
opensmile_egemaps,cough,opensmile_egemaps_slopeUV0_500_sma3nz_amean,-0.6179699775306292,0.6179699775306292,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F0semitoneFrom27_5Hz_sma3nz_amean,-0.614018186482807,0.614018186482807,source_domain
opensmile_egemaps,cough,opensmile_egemaps_mfcc1_sma3_amean,-0.49956850208724896,0.49956850208724896,source_domain
opensmile_egemaps,cough,opensmile_egemaps_spectralFlux_sma3_stddevNorm,-0.48267034474419024,0.48267034474419024,source_domain
opensmile_egemaps,cough,opensmile_egemaps_mfcc1V_sma3nz_amean,0.4143584714253796,0.4143584714253796,external_domain
opensmile_egemaps,cough,opensmile_egemaps_F1amplitudeLogRelF0_sma3nz_stddevNorm,0.41117316155918066,0.41117316155918066,external_domain
opensmile_egemaps,cough,opensmile_egemaps_mfcc4V_sma3nz_stddevNorm,-0.38643290567907296,0.38643290567907296,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F0semitoneFrom27_5Hz_sma3nz_percentile50_0,0.3636917667051637,0.3636917667051637,external_domain
opensmile_egemaps,cough,opensmile_egemaps_MeanUnvoicedSegmentLength,0.3477261017990755,0.3477261017990755,external_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_percentile80_0,-0.3151764915558742,0.3151764915558742,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F1frequency_sma3nz_amean,0.31468064900219755,0.31468064900219755,external_domain
opensmile_egemaps,cough,opensmile_egemaps_hammarbergIndexV_sma3nz_amean,-0.28324058672993396,0.28324058672993396,source_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_stddevRisingSlope,0.2819119874830383,0.2819119874830383,external_domain
opensmile_egemaps,cough,opensmile_egemaps_slopeV500_1500_sma3nz_amean,0.2763083123972772,0.2763083123972772,external_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_meanRisingSlope,-0.26504161000924464,0.26504161000924464,source_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_pctlrange0_2,-0.2607480328228825,0.2607480328228825,source_domain
opensmile_egemaps,cough,opensmile_egemaps_VoicedSegmentsPerSec,0.2598068635649587,0.2598068635649587,external_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_stddevNorm,0.23783579238831717,0.23783579238831717,external_domain
opensmile_egemaps,cough,opensmile_egemaps_mfcc3_sma3_amean,-0.22896351274342158,0.22896351274342158,source_domain
opensmile_egemaps,cough,opensmile_egemaps_StddevUnvoicedSegmentLength,0.22479403362743253,0.22479403362743253,external_domain
opensmile_egemaps,cough,opensmile_egemaps_spectralFluxUV_sma3nz_amean,0.21835962134532005,0.21835962134532005,external_domain
opensmile_egemaps,cough,opensmile_egemaps_equivalentSoundLevel_dBp,-0.2147033339511803,0.2147033339511803,source_domain
opensmile_egemaps,cough,opensmile_egemaps_slopeV0_500_sma3nz_amean,-0.20920303655449132,0.20920303655449132,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F2amplitudeLogRelF0_sma3nz_amean,-0.19597281515832296,0.19597281515832296,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F2frequency_sma3nz_amean,-0.183716590702119,0.183716590702119,source_domain
opensmile_egemaps,cough,opensmile_egemaps_logRelF0_H1_A3_sma3nz_amean,0.17623708418467116,0.17623708418467116,external_domain
opensmile_egemaps,cough,opensmile_egemaps_StddevVoicedSegmentLengthSec,0.17535856395663682,0.17535856395663682,external_domain
opensmile_egemaps,cough,opensmile_egemaps_F1frequency_sma3nz_stddevNorm,0.17505463260319576,0.17505463260319576,external_domain
opensmile_egemaps,cough,opensmile_egemaps_shimmerLocaldB_sma3nz_amean,-0.1696474431383533,0.1696474431383533,source_domain
opensmile_egemaps,cough,opensmile_egemaps_HNRdBACF_sma3nz_amean,0.1684187255933347,0.1684187255933347,external_domain
opensmile_egemaps,cough,opensmile_egemaps_loudness_sma3_stddevFallingSlope,-0.16793520206519677,0.16793520206519677,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F0semitoneFrom27_5Hz_sma3nz_stddevNorm,0.16498893567344697,0.16498893567344697,external_domain
opensmile_egemaps,cough,opensmile_egemaps_alphaRatioUV_sma3nz_amean,-0.1594908488070117,0.1594908488070117,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,-0.13812471691994097,0.13812471691994097,source_domain
opensmile_egemaps,cough,opensmile_egemaps_mfcc4_sma3_amean,-0.13495947468079686,0.13495947468079686,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F3frequency_sma3nz_amean,0.12062367797178097,0.12062367797178097,external_domain
opensmile_egemaps,cough,opensmile_egemaps_F2frequency_sma3nz_stddevNorm,-0.11868227159190892,0.11868227159190892,source_domain
opensmile_egemaps,cough,opensmile_egemaps_mfcc4V_sma3nz_amean,-0.10125661806113877,0.10125661806113877,source_domain
opensmile_egemaps,cough,event_start_sec,-0.10032854363661706,0.10032854363661706,source_domain
opensmile_egemaps,cough,opensmile_egemaps_F1bandwidth_sma3nz_stddevNorm,0.09653820641423876,0.09653820641423876,external_domain
