auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,model_name,modality
0.7498532400090314,0.5586627620061636,0.6687852788439828,0.5775401069518716,0.7864077669902912,0.5511627906976744,0.22366538334015765,0.19683845658401322,0.6423709067245666,0.5,636.0,compact_cnn,cough
